Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed
6.46352	58.7887	193	0	9	12	12	9	10	1.23048e-003	9.59011e-003	0.	0.	18.4444	0.	0.	1.	0.	0.	0.	60.	
6.48052	58.8315	194	0	9	12	12	9	11	1.27697e-003	1.18059e-002	0.	0.	18.7222	0.	0.	1.	0.	0.	0.	60.	
6.49752	58.8211	195	0	10	12	12	10	11	1.34011e-003	1.18059e-002	0.	0.	19.	0.	0.	1.	0.	0.	0.	60.	
6.51452	58.8367	196	0	10	12	12	10	11	1.39734e-003	1.18059e-002	0.	0.	19.2778	0.	0.	1.	0.	0.	0.	60.	
6.53152	58.8044	197	0	10	12	12	10	11	1.45458e-003	1.18059e-002	0.	0.	19.5556	0.	0.	1.	0.	0.	0.	60.	
6.54848	58.9698	198	0	10	12	12	10	11	1.51182e-003	1.18059e-002	0.	0.	19.8333	0.	0.	1.	0.	0.	0.	60.	
6.56554	58.6026	199	0	10	12	12	10	11	1.56905e-003	1.18059e-002	0.	0.	20.1111	0.	0.	1.	0.	0.	0.	60.	
6.58252	58.9068	200	0	10	13	13	10	11	1.62629e-003	1.18059e-002	0.	0.	20.3889	0.	0.	1.	0.	0.	0.	60.	
6.59952	58.8169	201	0	10	13	13	10	12	1.68353e-003	1.42588e-002	0.	0.	20.6667	0.	0.	1.	0.	0.	0.	60.	
6.61652	58.8179	202	0	11	13	13	11	12	1.75633e-003	1.42588e-002	0.	0.	20.9444	0.	0.	1.	0.	0.	0.	60.	
6.63252	62.5	203	0	11	13	13	11	12	1.82546e-003	1.42588e-002	0.	0.	21.2222	0.	0.	1.	0.	0.	0.	60.	
6.64944	59.1297	204	0	11	13	13	11	12	1.89459e-003	1.42588e-002	0.	0.	21.5	0.	0.	1.	0.	0.	0.	60.	
6.66637	59.0581	205	0	11	13	13	11	12	1.96372e-003	1.42588e-002	0.	0.	21.7778	0.	0.	1.	0.	0.	0.	60.	
6.68324	59.2609	206	0	11	13	13	11	12	2.03284e-003	1.42588e-002	0.	0.	22.0556	0.	0.	1.	0.	0.	0.	60.	
6.70022	58.91	207	0	11	14	14	11	12	2.10197e-003	1.42588e-002	0.	0.	22.3333	0.	0.	1.	0.	0.	0.	60.	
6.71735	58.3826	208	0	11	14	14	11	13	2.1711e-003	1.69674e-002	0.	0.	22.6111	0.	0.	1.	0.	0.	0.	60.	
6.73431	58.9551	209	0	11	14	14	11	13	2.25496e-003	1.69674e-002	0.	0.	22.8889	0.	0.	1.	0.	0.	0.	60.	
6.75115	59.3607	210	0	12	14	14	12	13	2.33722e-003	1.69674e-002	0.	0.	23.1667	0.	0.	1.	0.	0.	0.	60.	
6.76803	59.2715	211	0	12	14	14	12	13	2.41948e-003	1.69674e-002	0.	0.	23.4444	0.	0.	1.	0.	0.	0.	60.	
6.78536	57.7002	212	0	12	14	14	12	13	2.50174e-003	1.69674e-002	0.	0.	23.7222	0.	0.	1.	0.	0.	0.	60.	
6.80213	59.6225	213	0	12	14	14	12	13	2.584e-003	1.69674e-002	0.	0.	24.	0.	0.	1.	0.	0.	0.	60.	
6.8196	57.2426	214	0	12	15	15	12	13	2.66626e-003	1.69674e-002	0.	0.	24.2778	0.	0.	1.	0.	0.	0.	60.	
6.83704	57.3407	215	0	12	15	15	12	13	2.74852e-003	1.69674e-002	0.	0.	24.5556	0.	0.	1.	0.	0.	0.	60.	
6.85354	60.6097	216	0	12	15	15	12	14	2.83078e-003	1.99371e-002	0.	0.	24.8333	0.	0.	1.	0.	0.	0.	60.	
6.87063	58.4908	217	0	13	15	15	13	14	2.94163e-003	1.99371e-002	0.	0.	25.1111	0.	0.	1.	0.	0.	0.	60.	
6.88774	58.4536	218	0	13	15	15	13	14	3.03829e-003	1.99371e-002	0.	0.	25.3889	0.	0.	1.	0.	0.	0.	60.	
6.90464	59.1921	219	0	13	15	15	13	14	3.13495e-003	1.99371e-002	0.	0.	25.6667	0.	0.	1.	0.	0.	0.	60.	
6.9216	58.9498	220	0	13	15	15	13	14	3.2316e-003	1.99371e-002	0.	0.	25.9444	0.	0.	1.	0.	0.	0.	60.	
6.93854	59.0423	221	0	13	16	16	13	14	3.32826e-003	1.99371e-002	0.	0.	26.2222	0.	0.	1.	0.	0.	0.	60.	
6.95556	58.7366	222	0	13	16	16	13	14	3.42492e-003	1.99371e-002	0.	0.	26.5	0.	0.	1.	0.	0.	0.	60.	
6.97254	58.9047	223	0	13	16	16	13	15	3.52158e-003	2.31594e-002	0.	0.	26.7778	0.	0.	1.	0.	0.	0.	60.	
6.98954	58.8085	224	0	14	16	16	14	15	3.64794e-003	2.31594e-002	0.	0.	27.0556	0.	0.	1.	0.	0.	0.	60.	
7.00554	62.5082	225	0	14	16	16	14	15	3.76022e-003	2.31594e-002	0.	0.	27.3333	0.	0.	1.	0.	0.	0.	60.	
7.02223	59.9299	226	0	14	16	16	14	15	3.8725e-003	2.31594e-002	0.	0.	27.6111	0.	0.	1.	0.	0.	0.	60.	
7.03924	58.7762	227	0	14	16	16	14	15	3.98478e-003	2.31594e-002	0.	0.	27.8889	0.	0.	1.	0.	0.	0.	60.	
7.05615	59.1308	228	0	14	17	17	14	15	4.09706e-003	2.31594e-002	0.	0.	28.1667	0.	0.	1.	0.	0.	0.	60.	
7.07307	59.115	229	0	14	17	17	14	15	4.20934e-003	2.31594e-002	0.	0.	28.4444	0.	0.	1.	0.	0.	0.	60.	
7.09	59.0591	230	0	14	17	17	14	16	4.32162e-003	2.66676e-002	0.	0.	28.7222	0.	0.	1.	0.	0.	0.	60.	
7.10698	58.8932	231	0	15	17	17	15	16	4.46569e-003	2.66676e-002	0.	0.	29.	0.	0.	1.	0.	0.	0.	60.	
7.12451	57.0366	232	0	15	17	17	15	16	4.59498e-003	2.66676e-002	0.	0.	29.2778	0.	0.	1.	0.	0.	0.	60.	
7.14154	58.7116	233	0	15	17	17	15	16	4.72427e-003	2.66676e-002	0.	0.	29.5556	0.	0.	1.	0.	0.	0.	60.	
7.15854	58.8263	234	0	15	17	17	15	16	4.85356e-003	2.66676e-002	0.	0.	29.8333	0.	0.	1.	0.	0.	0.	60.	
7.17552	58.9142	235	0	15	18	18	15	16	4.98284e-003	2.66676e-002	0.	0.	30.1111	0.	0.	1.	0.	0.	0.	60.	
7.19255	58.7231	236	0	15	18	18	15	16	5.11213e-003	2.66676e-002	0.	0.	30.3889	0.	0.	1.	0.	0.	0.	60.	
7.20955	58.8075	237	0	15	18	18	15	17	5.24142e-003	3.04253e-002	0.	0.	30.6667	0.	0.	1.	0.	0.	0.	60.	
7.22655	58.8179	238	0	16	18	18	16	17	5.40509e-003	3.04253e-002	0.	0.	30.9444	0.	0.	1.	0.	0.	0.	60.	
7.24356	58.8075	239	0	16	18	18	16	17	5.5526e-003	3.04253e-002	0.	0.	31.2222	0.	0.	1.	0.	0.	0.	60.	
7.26055	58.8367	240	0	16	18	18	16	17	5.7001e-003	3.04253e-002	0.	0.	31.5	0.	0.	1.	0.	0.	0.	60.	
7.27756	58.8044	241	0	16	18	18	16	17	5.84761e-003	3.04253e-002	0.	0.	31.7778	0.	0.	1.	0.	0.	0.	60.	
7.29356	62.5094	242	0	16	19	19	16	17	5.99512e-003	3.04253e-002	0.	0.	32.0556	0.	0.	1.	0.	0.	0.	60.	
7.31116	56.8106	243	0	16	19	19	16	17	6.14262e-003	3.04253e-002	0.	0.	32.3333	0.	0.	1.	0.	0.	0.	60.	
7.32756	60.9813	244	0	16	19	19	16	18	6.29013e-003	3.44804e-002	0.	0.	32.6111	0.	0.	1.	0.	0.	0.	60.	
7.34424	59.9451	245	0	17	19	19	17	18	6.47609e-003	3.44804e-002	0.	0.	32.8889	0.	0.	1.	0.	0.	0.	60.	
7.36116	59.0992	246	0	17	19	19	17	18	6.64326e-003	3.44804e-002	0.	0.	33.1667	0.	0.	1.	0.	0.	0.	60.	
7.37814	58.8985	247	0	17	19	19	17	18	6.81043e-003	3.44804e-002	0.	0.	33.4444	0.	0.	1.	0.	0.	0.	60.	
7.39513	58.8712	248	0	17	19	19	17	18	6.97759e-003	3.44804e-002	0.	0.	33.7222	0.	0.	1.	0.	0.	0.	60.	
7.41202	59.1921	249	0	17	20	20	17	18	7.14476e-003	3.44804e-002	0.	0.	34.	0.	0.	1.	0.	0.	0.	60.	
7.42895	59.0739	250	0	17	20	20	17	19	7.31192e-003	3.88247e-002	0.	0.	34.2778	0.	0.	1.	0.	0.	0.	60.	
7.44592	58.911	251	0	17	20	20	17	19	7.50175e-003	3.88247e-002	0.	0.	34.5556	0.	0.	1.	0.	0.	0.	60.	
7.46278	59.3065	252	0	18	20	20	18	19	7.68998e-003	3.88247e-002	0.	0.	34.8333	0.	0.	1.	0.	0.	0.	60.	
7.47987	58.5321	253	0	18	20	20	18	19	7.87821e-003	3.88247e-002	0.	0.	35.1111	0.	0.	1.	0.	0.	0.	60.	
7.49675	59.2334	254	0	18	20	20	18	19	8.06644e-003	3.88247e-002	0.	0.	35.3889	0.	0.	1.	0.	0.	0.	60.	
7.51373	58.9058	255	0	18	20	20	18	19	8.25466e-003	3.88247e-002	0.	0.	35.6667	0.	0.	1.	0.	0.	0.	60.	
7.53084	58.4186	256	0	18	21	21	18	19	8.44289e-003	3.88247e-002	0.	0.	35.9444	0.	0.	1.	0.	0.	0.	60.	
7.54759	59.7074	257	0	18	21	21	18	20	8.63112e-003	4.34495e-002	0.	0.	36.2222	0.	0.	1.	0.	0.	0.	60.	
7.56462	58.7366	258	0	18	21	21	18	20	8.84729e-003	4.34495e-002	0.	0.	36.5	0.	0.	1.	0.	0.	0.	60.	
7.58159	58.9058	259	0	19	21	21	19	20	9.05794e-003	4.34495e-002	0.	0.	36.7778	0.	0.	1.	0.	0.	0.	60.	
7.5986	58.8054	260	0	19	21	21	19	20	9.26859e-003	4.34495e-002	0.	0.	37.0556	0.	0.	1.	0.	0.	0.	60.	
7.61558	58.8953	261	0	19	21	21	19	20	9.47924e-003	4.34495e-002	0.	0.	37.3333	0.	0.	1.	0.	0.	0.	60.	
7.63279	58.0979	262	0	19	22	22	19	20	9.68989e-003	4.34495e-002	0.	0.	37.6111	0.	0.	1.	0.	0.	0.	60.	
7.64957	59.5903	263	0	19	22	22	19	20	9.90054e-003	4.34495e-002	0.	0.	37.8889	0.	0.	1.	0.	0.	0.	60.	
7.66633	59.6859	264	0	19	22	22	19	21	1.01112e-002	4.83685e-002	0.	0.	38.1667	0.	0.	1.	0.	0.	0.	60.	
7.68329	58.9414	265	0	19	22	22	19	21	1.03568e-002	4.83685e-002	0.	0.	38.4444	0.	0.	1.	0.	0.	0.	60.	
7.70019	59.1667	266	0	20	22	22	20	21	1.05913e-002	4.83685e-002	0.	0.	38.7222	0.	0.	1.	0.	0.	0.	60.	
7.71733	58.363	267	0	20	22	22	20	21	1.08258e-002	4.83685e-002	0.	0.	39.	0.	0.	1.	0.	0.	0.	60.	
7.73418	59.3448	268	0	20	22	22	20	21	1.10603e-002	4.83685e-002	0.	0.	39.2778	0.	0.	1.	0.	0.	0.	60.	
7.75112	59.037	269	0	20	23	23	20	21	1.12948e-002	4.83685e-002	0.	0.	39.5556	0.	0.	1.	0.	0.	0.	60.	
7.76807	59.0002	270	0	20	23	23	20	21	1.15293e-002	4.83685e-002	0.	0.	39.8333	0.	0.	1.	0.	0.	0.	60.	
7.78514	58.5808	271	0	20	23	23	20	22	1.17638e-002	5.36018e-002	0.	0.	40.1111	0.	0.	1.	0.	0.	0.	60.	
7.80189	59.6923	272	0	21	23	23	20	22	1.20424e-002	5.36018e-002	0.	0.	40.3889	0.	0.	1.	0.	0.	0.	60.	
7.81886	58.9236	273	0	21	23	23	21	22	1.23022e-002	5.36018e-002	0.	0.	40.6667	0.	0.	1.	0.	0.	0.	60.	
7.8361	58.0155	274	0	21	23	23	21	22	1.25621e-002	5.36018e-002	0.	0.	40.9444	0.	0.	1.	0.	0.	0.	60.	
7.85357	57.2258	275	0	21	23	23	21	22	1.2822e-002	5.36018e-002	0.	0.	41.2222	0.	0.	1.	0.	0.	0.	60.	
7.87058	58.7898	276	0	21	24	24	21	22	1.30818e-002	5.36018e-002	0.	0.	41.5	0.	0.	1.	0.	0.	0.	60.	
7.88758	58.8336	277	0	21	24	24	21	23	1.33417e-002	5.91489e-002	0.	0.	41.7778	0.	0.	1.	0.	0.	0.	60.	
7.90433	59.6999	278	0	21	24	24	21	23	1.363e-002	5.91489e-002	0.	0.	42.0556	0.	0.	1.	0.	0.	0.	60.	
7.92158	57.9749	279	0	22	24	24	22	23	1.39168e-002	5.91489e-002	0.	0.	42.3333	0.	0.	1.	0.	0.	0.	60.	
7.93858	58.8012	280	0	22	24	24	22	23	1.42035e-002	5.91489e-002	0.	0.	42.6111	0.	0.	1.	0.	0.	0.	60.	
7.95532	59.7505	281	0	22	24	24	22	23	1.44903e-002	5.91489e-002	0.	0.	42.8889	0.	0.	1.	0.	0.	0.	60.	
7.9722	59.2408	282	0	22	25	25	22	23	1.47771e-002	5.91489e-002	0.	0.	43.1667	0.	0.	1.	0.	0.	0.	60.	
7.98899	59.5592	283	0	22	25	25	22	23	1.50638e-002	5.91489e-002	0.	0.	43.4444	0.	0.	1.	0.	0.	0.	60.	
8.00577	59.6053	284	0	22	25	25	22	24	1.53506e-002	6.49935e-002	0.	0.	43.7222	0.	0.	1.	0.	0.	0.	60.	
8.02264	59.2567	285	0	22	25	25	22	24	1.56141e-002	6.36064e-002	0.	6.36157e-005	44.	0.	2.4209e-005	1.	0.	8.32245e-002	1.38708e-003	60.	
8.03963	58.8702	286	0	23	25	25	23	24	1.58765e-002	6.26046e-002	0.	1.16285e-004	44.2777	0.	4.16933e-005	1.	0.	6.01066e-002	2.38885e-003	60.	
8.05645	59.4694	287	0	23	25	25	23	24	1.61469e-002	6.18811e-002	0.	1.61048e-004	44.5555	0.	5.43209e-005	1.	0.	4.34103e-002	3.11236e-003	60.	
8.07359	58.3322	288	0	23	25	25	23	24	1.64229e-002	6.13586e-002	0.	2.00102e-004	44.8333	0.	6.34408e-005	1.	0.	3.13519e-002	3.63489e-003	60.	
8.09059	58.8242	289	0	23	26	26	23	24	1.67031e-002	6.09812e-002	0.	2.35032e-004	45.1111	0.	7.00274e-005	1.	0.	2.2643e-002	4.01227e-003	60.	
8.10759	58.8127	290	0	23	26	26	23	24	1.69862e-002	6.07086e-002	0.	2.66984e-004	45.3888	0.	7.47843e-005	1.	0.	1.63533e-002	4.28483e-003	60.	
8.1243	59.84	291	0	23	26	26	23	25	1.72715e-002	6.66982e-002	0.	2.96785e-004	45.6666	0.	7.82199e-005	1.	0.	1.18107e-002	4.48167e-003	60.	
8.14158	57.8918	292	0	23	26	26	23	25	1.75348e-002	6.48376e-002	0.	4.03845e-004	45.9444	0.	1.10694e-004	1.	0.	0.111637	6.34229e-003	60.	
8.15855	58.911	293	0	24	26	26	24	25	1.77875e-002	6.34938e-002	0.	4.96221e-004	46.2221	0.	1.34147e-004	1.	0.	8.06267e-002	7.68607e-003	60.	
8.17559	58.6877	294	0	24	26	26	24	25	1.80508e-002	6.25233e-002	0.	5.77992e-004	46.4999	0.	1.51086e-004	1.	0.	5.82304e-002	8.65657e-003	60.	
8.19259	58.8242	295	0	24	27	27	24	25	1.83218e-002	6.18224e-002	0.	6.52105e-004	46.7776	0.	1.63319e-004	1.	0.	4.20553e-002	9.35749e-003	60.	
8.20955	58.9782	296	0	24	27	27	24	25	1.85983e-002	6.13162e-002	0.	7.20688e-004	47.0554	0.	1.72154e-004	1.	0.	3.03732e-002	9.86371e-003	60.	
8.22659	58.6627	297	0	24	27	27	24	26	1.88788e-002	6.74473e-002	0.	7.85275e-004	47.3332	0.	1.78535e-004	1.	0.	2.19362e-002	1.02293e-002	60.	
8.24363	58.7126	298	0	24	27	27	24	26	1.91207e-002	6.53786e-002	0.	9.2974e-004	47.6109	0.	2.14641e-004	1.	0.	0.124122	1.2298e-002	60.	
8.2596	62.6063	299	0	25	27	27	25	26	1.93691e-002	6.38846e-002	0.	1.05788e-003	47.8887	0.	2.40717e-004	1.	0.	8.96439e-002	1.37921e-002	60.	
8.27646	59.315	300	0	25	27	27	25	26	1.96293e-002	6.28055e-002	0.	1.17423e-003	48.1664	0.	2.5955e-004	1.	0.	6.47428e-002	1.48711e-002	60.	
8.29332	59.314	301	0	25	27	27	25	26	1.98981e-002	6.20262e-002	0.	1.28207e-003	48.4442	0.	2.73152e-004	1.	0.	4.67587e-002	1.56504e-002	60.	
8.31033	58.7751	302	0	25	28	28	25	26	2.01729e-002	6.14634e-002	0.	1.38375e-003	48.722	0.	2.82975e-004	1.	0.	3.37702e-002	1.62133e-002	60.	
8.32733	58.8315	303	0	25	28	28	25	26	2.04523e-002	6.10569e-002	0.	1.481e-003	48.9998	0.	2.9007e-004	1.	0.	2.43896e-002	1.66198e-002	60.	
8.34422	59.1879	304	0	25	28	28	25	27	2.07348e-002	6.76225e-002	0.	1.57504e-003	49.2775	0.	2.95194e-004	1.	0.	1.76147e-002	1.69134e-002	60.	
8.36118	58.9897	305	0	25	28	28	25	27	2.09931e-002	6.55052e-002	0.	1.75414e-003	49.5553	0.	3.32149e-004	1.	0.	0.127042	1.90307e-002	60.	
8.37812	59.0202	306	0	26	28	28	26	27	2.12405e-002	6.3976e-002	0.	1.91653e-003	49.833	0.	3.58839e-004	1.	0.	9.17528e-002	2.05599e-002	60.	
8.39523	58.4454	307	0	26	28	28	26	27	2.15e-002	6.28715e-002	0.	2.06685e-003	50.1108	0.	3.78115e-004	1.	0.	6.62659e-002	2.16644e-002	60.	
8.41214	59.135	308	0	26	29	29	26	27	2.17682e-002	6.20739e-002	0.	2.20846e-003	50.3886	0.	3.92036e-004	1.	0.	4.78587e-002	2.2462e-002	60.	
8.42893	59.5443	309	0	26	29	29	26	27	2.20427e-002	6.14978e-002	0.	2.34378e-003	50.6663	0.	4.02091e-004	1.	0.	3.45646e-002	2.30381e-002	60.	
8.44593	58.8252	310	0	26	29	29	26	28	2.23218e-002	6.82504e-002	0.	2.47455e-003	50.9441	0.	4.09352e-004	1.	0.	2.49633e-002	2.34541e-002	60.	
8.4628	59.2705	311	0	26	29	29	26	28	2.25611e-002	6.59586e-002	0.	2.69335e-003	51.2218	0.	4.49351e-004	1.	0.	0.137507	2.57459e-002	60.	
8.47983	58.721	312	0	27	29	29	27	28	2.2805e-002	6.43035e-002	0.	2.89407e-003	51.4996	0.	4.7824e-004	1.	0.	9.93109e-002	2.74011e-002	60.	
8.49667	59.3873	313	0	27	29	29	27	28	2.30619e-002	6.31081e-002	0.	3.08173e-003	51.7774	0.	4.99103e-004	1.	0.	7.17245e-002	2.85965e-002	60.	
8.51373	58.643	314	0	27	30	30	27	28	2.33282e-002	6.22447e-002	0.	3.25996e-003	52.0551	0.	5.14172e-004	1.	0.	5.1801e-002	2.94599e-002	60.	
8.53057	59.3533	315	0	27	30	30	27	28	2.36014e-002	6.16212e-002	0.	3.43138e-003	52.3329	0.	5.25054e-004	1.	0.	3.74119e-002	3.00834e-002	60.	
8.54758	58.8127	316	0	27	30	30	27	29	2.38795e-002	6.87243e-002	0.	3.59788e-003	52.6107	0.	5.32914e-004	1.	0.	2.70197e-002	3.05337e-002	60.	
8.56456	58.8848	317	0	27	30	30	27	29	2.41017e-002	6.63009e-002	0.	3.85704e-003	52.8884	0.	5.75211e-004	1.	0.	0.145406	3.29572e-002	60.	
8.58154	58.889	318	0	27	30	30	27	29	2.43428e-002	6.45507e-002	0.	4.09708e-003	53.1662	0.	6.05759e-004	1.	0.	0.105015	3.47074e-002	60.	
8.59851	58.9267	319	0	28	30	30	28	29	2.45978e-002	6.32866e-002	0.	4.3233e-003	53.4439	0.	6.27821e-004	1.	0.	7.58443e-002	3.59715e-002	60.	
8.61546	59.0097	320	0	28	30	30	28	29	2.48627e-002	6.23736e-002	0.	4.53956e-003	53.7217	0.	6.43755e-004	1.	0.	5.47764e-002	3.68844e-002	60.	
8.63237	59.1382	321	0	28	31	31	28	29	2.51349e-002	6.17143e-002	0.	4.74862e-003	53.9994	0.	6.55262e-004	1.	0.	3.95607e-002	3.75438e-002	60.	
8.64929	59.076	322	0	28	31	31	28	29	2.54122e-002	6.12381e-002	0.	4.95247e-003	54.2772	0.	6.63573e-004	1.	0.	2.85717e-002	3.802e-002	60.	
8.66628	58.8712	323	0	28	31	31	28	30	2.56933e-002	6.8785e-002	0.	5.15256e-003	54.555	0.	6.69576e-004	1.	0.	2.06351e-002	3.83639e-002	60.	
8.6833	58.748	324	0	28	31	31	28	30	2.59403e-002	6.63447e-002	0.	5.45045e-003	54.8327	0.	7.12167e-004	1.	0.	0.146416	4.08042e-002	60.	
8.70017	59.2694	325	0	29	31	31	29	30	2.61811e-002	6.45823e-002	0.	5.72909e-003	55.1105	0.	7.42927e-004	1.	0.	0.105745	4.25666e-002	60.	
8.71731	58.3445	326	0	29	31	31	29	30	2.64358e-002	6.33094e-002	0.	5.99382e-003	55.3882	0.	7.65142e-004	1.	0.	7.63715e-002	4.38394e-002	60.	
8.73413	59.4833	327	0	29	32	32	29	30	2.67006e-002	6.23901e-002	0.	6.24851e-003	55.666	0.	7.81187e-004	1.	0.	5.51572e-002	4.47587e-002	60.	
8.7512	58.5808	328	0	29	32	32	29	30	2.69726e-002	6.17262e-002	0.	6.49595e-003	55.9438	0.	7.92775e-004	1.	0.	3.98358e-002	4.54227e-002	60.	
8.76813	59.0517	329	0	29	32	32	29	31	2.72498e-002	6.94981e-002	0.	6.73815e-003	56.2215	0.	8.01144e-004	1.	0.	2.87703e-002	4.59022e-002	60.	
8.78535	58.0857	330	0	29	32	32	29	31	2.74807e-002	6.68598e-002	0.	7.08166e-003	56.4993	0.	8.47192e-004	1.	0.	0.158302	4.85405e-002	60.	
8.80262	57.8959	331	0	30	32	32	30	31	2.77174e-002	6.49543e-002	0.	7.40436e-003	56.777	0.	8.80449e-004	1.	0.	0.11433	5.0446e-002	60.	
8.81962	58.8085	332	0	30	32	32	30	31	2.79692e-002	6.35781e-002	0.	7.71203e-003	57.0548	0.	9.04468e-004	1.	0.	8.25713e-002	5.18222e-002	60.	
8.83662	58.8357	333	0	30	33	33	30	31	2.82318e-002	6.25842e-002	0.	8.00884e-003	57.3325	0.	9.21815e-004	1.	0.	5.96349e-002	5.28161e-002	60.	
8.85359	58.9278	334	0	30	33	33	30	31	2.85023e-002	6.18663e-002	0.	8.29781e-003	57.6103	0.	9.34344e-004	1.	0.	4.30696e-002	5.3534e-002	60.	
8.87059	58.8096	335	0	30	33	33	30	32	2.87785e-002	6.99838e-002	0.	8.58112e-003	57.8881	0.	9.43392e-004	1.	0.	3.11058e-002	5.40524e-002	60.	
8.88759	58.82	336	0	30	33	33	30	32	2.8996e-002	6.72105e-002	0.	8.97033e-003	58.1658	0.	9.91795e-004	1.	0.	0.166396	5.68257e-002	60.	
8.90462	58.7231	337	0	30	33	33	30	32	2.923e-002	6.52076e-002	0.	9.33766e-003	58.4436	0.	1.02675e-003	0.999999	0.	0.120175	5.88286e-002	60.	
8.92162	58.8232	338	0	31	33	33	31	32	2.94797e-002	6.3761e-002	0.	9.68919e-003	58.7213	0.	1.052e-003	0.999999	0.	8.67931e-002	6.02751e-002	60.	
8.93859	58.9551	339	0	31	34	34	31	32	2.97409e-002	6.27163e-002	0.	1.00293e-002	58.9991	0.	1.07023e-003	0.999999	0.	6.26839e-002	6.13199e-002	60.	
8.95573	58.3271	340	0	31	34	34	31	32	3.00104e-002	6.19618e-002	0.	1.03612e-002	59.2769	0.	1.0834e-003	0.999999	0.	4.52717e-002	6.20744e-002	60.	
8.97263	59.1857	341	0	31	34	34	31	32	3.02858e-002	6.14168e-002	0.	1.06871e-002	59.5546	0.	1.09291e-003	0.999999	0.	3.26962e-002	6.26193e-002	60.	
8.98865	62.4163	342	0	31	34	34	31	33	3.05655e-002	7.00348e-002	0.	1.10087e-002	59.8324	0.	1.09978e-003	0.999999	0.	2.3614e-002	6.30129e-002	60.	
9.0062	56.9758	343	0	31	34	34	31	33	3.08179e-002	6.72474e-002	0.	1.1442e-002	60.1101	0.	1.14843e-003	0.999999	0.	0.167247	6.58003e-002	60.	
9.02312	59.0928	344	0	32	34	34	32	33	3.10516e-002	6.52342e-002	0.	1.18533e-002	60.3879	0.	1.18357e-003	0.999999	0.	0.12079	6.78135e-002	60.	
9.04005	59.056	345	0	32	35	35	32	33	3.13011e-002	6.37803e-002	0.	1.22488e-002	60.6656	0.	1.20894e-003	0.999999	0.	8.72369e-002	6.92675e-002	60.	
9.05699	59.0391	346	0	32	35	35	32	33	3.15622e-002	6.27302e-002	0.	1.26327e-002	60.9434	0.	1.22727e-003	0.999999	0.	6.30044e-002	7.03175e-002	60.	
9.07372	59.7709	347	0	32	35	35	32	33	3.18315e-002	6.19718e-002	0.	1.30084e-002	61.2212	0.	1.24051e-003	0.999999	0.	4.55032e-002	7.10759e-002	60.	
9.09046	59.7494	348	0	32	35	35	32	34	3.21068e-002	7.08269e-002	0.	1.33781e-002	61.4989	0.	1.25007e-003	0.999999	0.	3.28634e-002	7.16236e-002	60.	
9.10726	59.5325	349	0	32	35	35	32	34	3.2348e-002	6.78194e-002	0.	1.38632e-002	61.7767	0.	1.30256e-003	0.999999	0.	0.180448	7.46311e-002	60.	
9.12455	57.8261	350	0	33	35	35	33	34	3.25771e-002	6.56473e-002	0.	1.43246e-002	62.0544	0.	1.34047e-003	0.999999	0.	0.130323	7.68032e-002	60.	
9.14163	58.5425	351	0	33	36	36	33	34	3.28234e-002	6.40786e-002	0.	1.47689e-002	62.3322	0.	1.36785e-003	0.999999	0.	9.41225e-002	7.83719e-002	60.	
9.15864	58.796	352	0	33	36	36	33	34	3.30821e-002	6.29457e-002	0.	1.52008e-002	62.6099	0.	1.38762e-003	0.999999	0.	6.79773e-002	7.95048e-002	60.	
9.17564	58.8378	353	0	33	36	36	33	34	3.33497e-002	6.21274e-002	0.	1.56237e-002	62.8877	0.	1.4019e-003	0.999999	0.	4.90947e-002	8.03231e-002	60.	
9.19263	58.8252	354	0	33	36	36	33	35	3.36238e-002	7.1322e-002	0.	1.60402e-002	63.1655	0.	1.41222e-003	0.999999	0.	3.54573e-002	8.0914e-002	60.	
9.20964	58.8054	355	0	33	36	36	33	35	3.38577e-002	6.8177e-002	0.	1.65767e-002	63.4432	0.	1.46711e-003	0.999999	0.	0.1887	8.4059e-002	60.	
9.22664	58.8367	356	0	34	36	36	34	35	3.4084e-002	6.59056e-002	0.	1.70884e-002	63.7209	0.	1.50675e-003	0.999999	0.	0.136283	8.63304e-002	60.	
9.24264	62.4929	357	0	34	37	37	34	35	3.43283e-002	6.42652e-002	0.	1.75821e-002	63.9987	0.	1.53538e-003	0.999999	0.	9.84269e-002	8.79709e-002	60.	
9.25955	59.1445	358	0	34	37	37	34	35	3.45855e-002	6.30804e-002	0.	1.80629e-002	64.2764	0.	1.55606e-003	0.999999	0.	7.10861e-002	8.91556e-002	60.	
9.27699	57.3169	359	0	34	37	37	34	35	3.4852e-002	6.22247e-002	0.	1.85344e-002	64.5542	0.	1.57099e-003	0.999999	0.	5.134e-002	9.00113e-002	60.	
9.29365	60.0407	360	0	34	37	37	34	36	3.51253e-002	7.18009e-002	0.	1.89991e-002	64.832	0.	1.58178e-003	0.999999	0.	3.70789e-002	9.06293e-002	60.	
9.31036	59.839	361	0	34	37	37	34	36	3.5354e-002	6.85229e-002	0.	1.95887e-002	65.1097	0.	1.63899e-003	0.999999	0.	0.196682	9.39073e-002	60.	
9.3273	59.0191	362	0	35	37	37	35	36	3.55776e-002	6.61554e-002	0.	2.01525e-002	65.3875	0.	1.68031e-003	0.999999	0.	0.142048	9.62748e-002	60.	
