Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed
16.6898	59.0254	807	0	184	194	194	184	189	2.88247	7.77641e-003	0.	10.8495	208.261	0.	0.255235	0.966879	0.	7.3058	14.7875	60.	
16.7067	59.0602	808	0	185	195	195	184	189	2.90037	0.139457	0.	10.9369	208.523	0.	0.257456	0.96629	0.	7.90081	14.9192	60.	
16.7237	58.9215	809	0	185	196	195	185	190	2.9065	4.50707e-002	0.	11.0132	208.789	0.	0.259463	0.965753	0.	7.14229	15.0382	60.	
16.7406	59.1646	810	0	186	196	196	185	191	2.92395	4.05412e-002	0.	11.1014	209.051	0.	0.26163	0.965168	0.	7.71693	15.1668	60.	
16.7576	58.9142	811	0	186	197	196	186	191	2.93082	0.100514	0.	11.1798	209.315	0.	0.264006	0.964521	0.	8.46334	15.3079	60.	
16.7744	59.2323	812	0	187	198	197	187	192	2.94942	1.19434e-002	0.	11.2701	209.576	0.	0.26613	0.963937	0.	7.57242	15.4341	60.	
16.7914	58.8932	813	0	187	198	198	187	193	2.95592	6.8958e-002	0.	11.3495	209.841	0.	0.268419	0.963302	0.	8.16676	15.5702	60.	
16.8084	58.7439	814	0	188	199	198	188	193	2.9753	7.89038e-002	0.	11.4417	210.101	0.	0.270904	0.962606	0.	8.87171	15.7181	60.	
16.8253	59.2927	815	0	189	199	199	188	194	2.98159	8.44192e-003	0.	11.5221	210.365	0.	0.273072	0.961994	0.	7.74384	15.8471	60.	
16.8425	58.1928	816	0	189	200	200	189	194	3.00025	0.1336	0.	11.615	210.625	0.	0.275456	0.961314	0.	8.5225	15.9892	60.	
16.8593	59.6096	817	0	190	201	200	190	195	3.01911	4.31776e-002	0.	11.7085	210.885	0.	0.277592	0.960699	0.	7.64413	16.1166	60.	
16.8764	58.2747	818	0	191	201	201	190	196	3.02553	3.98279e-002	0.	11.7911	211.148	0.	0.279889	0.960032	0.	8.22139	16.2536	60.	
16.8935	58.6088	819	0	191	202	202	191	196	3.04485	0.109349	0.	11.8865	211.408	0.	0.282388	0.9593	0.	8.95062	16.4028	60.	
16.9102	59.7763	820	0	192	203	202	192	197	3.05147	2.274e-002	0.	11.9702	211.67	0.	0.284612	0.958643	0.	7.97266	16.5356	60.	
16.9271	59.415	821	0	192	203	203	192	198	3.07012	5.49693e-002	0.	12.0664	211.929	0.	0.286998	0.957931	0.	8.55877	16.6783	60.	
16.9441	58.8232	822	0	193	204	204	193	198	3.07754	9.95893e-002	0.	12.1522	212.191	0.	0.289581	0.957154	0.	9.27352	16.8329	60.	
16.961	59.096	823	0	194	205	204	193	199	3.09709	1.10488e-002	0.	12.2504	212.45	0.	0.291821	0.956473	0.	8.04954	16.967	60.	
16.9779	59.0696	824	0	194	206	205	194	200	3.10397	6.39498e-002	0.	12.3372	212.711	0.	0.294278	0.95572	0.	8.83362	17.1142	60.	
16.9949	58.9393	825	0	195	206	206	195	200	3.12417	9.48064e-002	0.	12.4373	212.969	0.	0.296925	0.954901	0.	9.52537	17.273	60.	
17.0118	59.0644	826	0	196	207	207	195	201	3.13093	9.73097e-003	0.	12.5252	213.23	0.	0.299215	0.954186	0.	8.24961	17.4105	60.	
17.0288	58.8817	827	0	196	208	207	196	202	3.15014	6.34613e-002	0.	12.6258	213.487	0.	0.301721	0.953396	0.	9.03026	17.561	60.	
17.0457	59.0328	828	0	197	208	208	197	202	3.15786	9.85084e-002	0.	12.716	213.748	0.	0.304415	0.95254	0.	9.71818	17.723	60.	
17.0628	58.6617	829	0	197	209	209	197	203	3.178	1.36035e-002	0.	12.8186	214.004	0.	0.306741	0.951793	0.	8.39761	17.8629	60.	
17.0797	59.1857	830	0	198	210	209	198	204	3.18509	5.87933e-002	0.	12.9098	214.264	0.	0.309275	0.950973	0.	9.15633	18.0155	60.	
17.0966	59.0528	831	0	199	210	210	199	204	3.2057	0.105259	0.	13.0143	214.52	0.	0.311996	0.950083	0.	9.84314	18.1796	60.	
17.1136	58.9803	832	0	199	211	211	199	205	3.21269	2.1443e-002	0.	13.1065	214.78	0.	0.314341	0.94931	0.	8.48641	18.321	60.	
17.1305	58.8503	833	0	200	212	212	200	206	3.23216	5.06985e-002	0.	13.2115	215.035	0.	0.316897	0.94846	0.	9.262	18.4754	60.	
17.1478	57.9627	834	0	201	213	212	201	206	3.23992	0.1149	0.	13.306	215.294	0.	0.319637	0.94754	0.	9.9359	18.641	60.	
17.1645	59.8909	835	0	201	213	213	201	207	3.26041	3.0497e-002	0.	13.413	215.549	0.	0.321992	0.946742	0.	8.54703	18.7834	60.	
17.1813	59.4353	836	0	202	214	214	202	208	3.26746	3.9201e-002	0.	13.5084	215.807	0.	0.324557	0.945866	0.	9.31953	18.9388	60.	
17.1983	58.9687	837	0	203	215	214	203	208	3.28811	0.127497	0.	13.6172	216.061	0.	0.327308	0.944918	0.	10.0019	19.1055	60.	
17.2152	58.9477	838	0	203	215	215	203	209	3.29529	4.2801e-002	0.	13.7136	216.319	0.	0.329666	0.944097	0.	8.58435	19.2485	60.	
17.2322	59.1319	839	0	204	216	216	204	210	3.31467	2.83861e-002	0.	13.8229	216.573	0.	0.332239	0.943195	0.	9.37025	19.4047	60.	
17.2492	58.7439	840	0	205	217	217	205	211	3.32223	8.80195e-002	0.	13.9216	216.83	0.	0.334992	0.942221	0.	10.0408	19.572	60.	
17.2662	58.795	841	0	205	218	217	205	211	3.34385	8.89733e-002	0.	14.0341	217.082	0.	0.337901	0.941182	0.	10.6196	19.749	60.	
17.2833	58.5621	842	0	206	218	218	206	212	3.35121	1.34653e-002	0.	14.1338	217.339	0.	0.340387	0.940286	0.	9.08374	19.9004	60.	
17.3001	59.2874	843	0	207	219	219	207	213	3.37132	5.1016e-002	0.	14.2466	217.591	0.	0.343069	0.93931	0.	9.81131	20.064	60.	
17.3172	58.5135	844	0	207	220	220	207	213	3.37921	0.122787	0.	14.3485	217.847	0.	0.345917	0.938265	0.	10.4282	20.2378	60.	
17.3342	59.0517	845	0	208	221	220	208	214	3.40036	4.31119e-002	0.	14.4631	218.098	0.	0.348345	0.937367	0.	8.9	20.3861	60.	
17.3516	57.1645	846	0	209	221	221	209	215	3.4074	2.28034e-002	0.	14.5659	218.354	0.	0.350972	0.936386	0.	9.64141	20.5468	60.	
17.3687	58.6264	847	0	210	222	222	209	216	3.42816	7.78689e-002	0.	14.6822	218.604	0.	0.353769	0.935333	0.	10.2734	20.718	60.	
17.3857	58.7699	848	0	210	223	223	210	216	3.43627	0.102528	0.	14.7872	218.858	0.	0.356712	0.934214	0.	10.8238	20.8984	60.	
17.4028	58.6804	849	0	211	224	224	211	217	3.45784	2.82062e-002	0.	14.9052	219.108	0.	0.359213	0.933256	0.	9.20684	21.0519	60.	
17.4195	59.6869	850	0	212	225	224	212	218	3.47788	3.3247e-002	0.	15.0232	219.358	0.	0.361897	0.932218	0.	9.89282	21.2167	60.	
17.4363	59.5828	851	0	212	225	225	212	219	3.48556	8.38378e-002	0.	15.1302	219.611	0.	0.364742	0.931109	0.	10.4988	21.3917	60.	
17.453	59.7203	852	0	213	226	226	213	219	3.50752	9.93414e-002	0.	15.2512	219.859	0.	0.367717	0.929938	0.	10.9908	21.5749	60.	
17.4699	59.1847	853	0	214	227	227	214	220	3.51512	2.9962e-002	0.	15.3592	220.113	0.	0.370236	0.928938	0.	9.31796	21.7302	60.	
17.4866	59.8563	854	0	215	228	227	215	221	3.53525	2.8958e-002	0.	15.4802	220.361	0.	0.372933	0.927858	0.	9.98398	21.8966	60.	
17.5041	57.3834	855	0	215	228	228	215	222	3.54289	7.61791e-002	0.	15.5903	220.613	0.	0.375779	0.926709	0.	10.5516	22.0725	60.	
17.5205	60.8189	856	0	216	229	229	216	222	3.56481	0.107431	0.	15.7143	220.86	0.	0.378747	0.9255	0.	11.0166	22.2561	60.	
17.5373	59.7332	857	0	217	230	230	217	223	3.57244	3.77368e-002	0.	15.8252	221.112	0.	0.381251	0.924471	0.	9.30944	22.4112	60.	
17.5542	58.9226	858	0	218	231	231	218	224	3.59241	1.81833e-002	0.	15.9492	221.359	0.	0.383926	0.923364	0.	9.95141	22.5771	60.	
17.5712	58.8964	859	0	218	232	232	218	225	3.59987	6.52078e-002	0.	16.0622	221.61	0.	0.386738	0.92219	0.	10.4754	22.7517	60.	
17.5881	59.2546	860	0	219	232	232	219	226	3.62152	0.10419	0.	16.189	221.855	0.	0.389671	0.920954	0.	10.9402	22.934	60.	
17.6051	58.7668	861	0	220	233	233	220	226	3.62972	8.38489e-002	0.	16.3041	222.105	0.	0.392691	0.919671	0.	11.2823	23.122	60.	
17.6221	58.9257	862	0	221	234	234	221	227	3.65187	2.54232e-002	0.	16.4322	222.35	0.	0.395269	0.918566	0.	9.64166	23.2827	60.	
17.6389	59.3023	863	0	221	235	235	221	228	3.65897	2.4797e-002	0.	16.5481	222.599	0.	0.397956	0.917404	0.	10.0653	23.4505	60.	
17.6559	58.819	864	0	222	236	236	222	229	3.67992	6.49731e-002	0.	16.6773	222.843	0.	0.400761	0.916183	0.	10.5168	23.6258	60.	
17.6728	59.1445	865	0	223	237	236	223	230	3.68772	0.100637	0.	16.7952	223.092	0.	0.403665	0.914907	0.	10.9044	23.8075	60.	
17.6899	58.6274	866	0	224	237	237	224	230	3.70991	8.61484e-002	0.	16.927	223.334	0.	0.406646	0.913586	0.	11.2071	23.9943	60.	
17.7068	59.1445	867	0	224	238	238	224	231	3.71759	3.268e-002	0.	17.0456	223.583	0.	0.40917	0.912458	0.	9.50362	24.1527	60.	
17.7237	59.135	868	0	225	239	239	225	232	3.7376	1.75024e-002	0.	17.1771	223.826	0.	0.411792	0.911278	0.	9.88682	24.3175	60.	
17.7407	58.9845	869	0	226	240	240	226	233	3.74481	5.45733e-002	0.	17.2976	224.073	0.	0.414525	0.910038	0.	10.3158	24.4894	60.	
17.7576	58.9897	870	0	227	241	241	227	234	3.76601	8.63338e-002	0.	17.4315	224.315	0.	0.417346	0.908748	0.	10.6651	24.6672	60.	
17.7746	59.0791	871	0	227	242	242	228	234	3.77378	9.58385e-002	0.	17.5539	224.561	0.	0.420233	0.907416	0.	10.9303	24.8493	60.	
17.7915	58.9897	872	0	228	242	242	228	235	3.79543	4.29767e-002	0.	17.6889	224.802	0.	0.422672	0.906283	0.	9.24588	25.0034	60.	
17.8085	58.9467	873	0	229	243	243	229	236	3.80201	1.02432e-003	0.	17.8119	225.049	0.	0.425203	0.905098	0.	9.60554	25.1635	60.	
17.8254	59.0128	874	0	230	244	244	230	237	3.82197	3.87976e-002	0.	17.9478	225.289	0.	0.427817	0.903866	0.	9.93335	25.3291	60.	
17.8424	58.7679	875	0	231	245	245	231	238	3.82904	6.94795e-002	0.	18.0726	225.534	0.	0.430518	0.902582	0.	10.2826	25.5004	60.	
17.8593	59.3458	876	0	231	246	246	232	239	3.84994	9.38537e-002	0.	18.2106	225.774	0.	0.43327	0.901264	0.	10.4879	25.6752	60.	
17.8763	58.6357	877	0	232	247	247	232	239	3.85736	8.36143e-002	0.	18.3372	226.018	0.	0.436059	0.899918	0.	10.6481	25.8527	60.	
17.8932	59.3235	878	0	233	248	248	233	240	3.87851	3.65221e-002	0.	18.476	226.257	0.	0.438398	0.898781	0.	8.94129	26.0017	60.	
17.9101	59.115	879	0	234	248	249	234	241	3.88471	1.19155e-003	0.	18.6031	226.501	0.	0.440817	0.897597	0.	9.25538	26.156	60.	
17.9271	58.8943	880	0	235	249	249	235	242	3.90396	3.70906e-002	0.	18.7426	226.74	0.	0.443289	0.896379	0.	9.47684	26.3139	60.	
17.9442	58.3712	881	0	236	250	250	236	243	3.91041	6.29378e-002	0.	18.8713	226.983	0.	0.445809	0.895128	0.	9.67105	26.4751	60.	
17.961	59.463	882	0	236	251	251	237	244	3.93019	8.58397e-002	0.	19.0126	227.221	0.	0.448355	0.893856	0.	9.78284	26.6382	60.	
17.978	59.0307	883	0	237	252	252	237	245	3.93683	0.10493	0.	19.1428	227.463	0.	0.450913	0.892568	0.	9.84788	26.8023	60.	
17.9956	56.8692	884	0	238	253	253	238	245	3.95689	6.01821e-002	0.	19.2856	227.7	0.	0.453484	0.891265	0.	9.9067	26.9674	60.	
18.0125	58.9121	885	0	239	254	254	239	246	3.96364	1.99226e-002	0.	19.4164	227.942	0.	0.455677	0.890145	0.	8.46455	27.1085	60.	
18.0295	58.7762	886	0	240	255	255	240	247	3.98156	1.18555e-002	0.	19.5588	228.179	0.	0.457909	0.888999	0.	8.62597	27.2523	60.	
18.0465	58.8681	887	0	241	256	256	241	248	3.98729	4.07626e-002	0.	19.691	228.421	0.	0.460189	0.887821	0.	8.82393	27.3993	60.	
18.0635	58.8211	888	0	241	256	257	242	249	4.00563	6.20552e-002	0.	19.835	228.657	0.	0.462486	0.886627	0.	8.89756	27.5476	60.	
18.0805	58.8044	889	0	242	257	257	242	250	4.02408	7.89907e-002	0.	19.9797	228.892	0.	0.464792	0.88542	0.	8.94892	27.6968	60.	
18.0975	58.843	890	0	243	258	258	243	251	4.02991	9.64281e-002	0.	20.1139	229.133	0.	0.467094	0.884208	0.	8.94361	27.8458	60.	
18.1146	58.7355	891	0	244	259	259	244	252	4.0484	0.107275	0.	20.2598	229.367	0.	0.469385	0.882994	0.	8.91417	27.9944	60.	
18.1315	58.8848	892	0	245	260	260	245	252	4.05404	3.63732e-002	0.	20.395	229.608	0.	0.471597	0.881814	0.	8.61888	28.138	60.	
18.1486	58.7491	893	0	246	261	261	246	253	4.07235	2.02644e-003	0.	20.5411	229.842	0.	0.473506	0.880791	0.	7.44404	28.2621	60.	
18.1646	62.454	894	0	247	262	262	247	254	4.07698	2.47956e-002	0.	20.6768	230.083	0.	0.475427	0.879755	0.	7.50201	28.3871	60.	
18.1814	59.3724	895	0	247	263	263	248	255	4.09321	5.07734e-002	0.	20.8233	230.317	0.	0.477339	0.878719	0.	7.4773	28.5118	60.	
18.1983	59.3214	896	0	248	264	264	249	256	4.09775	7.17393e-002	0.	20.96	230.557	0.	0.479242	0.877683	0.	7.44885	28.6359	60.	
18.2153	58.8263	897	0	249	265	265	249	257	4.11382	9.10597e-002	0.	21.1074	230.791	0.	0.481127	0.876651	0.	7.38704	28.759	60.	
18.2322	59.1752	898	0	250	266	266	250	258	4.11822	0.107152	0.	21.245	231.03	0.	0.482986	0.875628	0.	7.29474	28.8806	60.	
18.2493	58.2276	899	0	251	266	267	251	259	4.13403	0.12147	0.	21.3932	231.264	0.	0.484817	0.874616	0.	7.19138	29.0005	60.	
18.2662	59.1762	900	0	252	267	268	252	260	4.13826	0.131055	0.	21.5317	231.502	0.	0.486615	0.873617	0.	7.07255	29.1183	60.	
18.2831	59.3597	901	0	253	268	268	253	261	4.15374	0.145053	0.	21.6806	231.736	0.	0.488373	0.872635	0.	6.92283	29.2337	60.	
18.3	59.1752	902	0	254	269	269	254	261	4.15758	3.61132e-002	0.	21.8198	231.974	0.	0.490032	0.871705	0.	6.53642	29.3427	60.	
18.317	58.9152	903	0	254	270	270	255	262	4.1727	5.91128e-002	0.	21.9686	232.208	0.	0.491479	0.87089	0.	5.70915	29.4378	60.	
18.3339	59.0654	904	0	255	271	271	256	263	4.17576	8.27798e-002	0.	22.1081	232.446	0.	0.492902	0.870085	0.	5.61978	29.5315	60.	
18.3509	58.9288	905	0	256	272	272	257	264	4.18879	0.106355	0.	22.2569	232.68	0.	0.494245	0.869323	0.	5.3098	29.62	60.	
18.3681	58.0582	906	0	257	273	273	258	265	4.19143	0.126601	0.	22.397	232.918	0.	0.495557	0.868576	0.	5.18897	29.7065	60.	
18.3854	57.6932	907	0	258	274	274	258	266	4.20373	0.149671	0.	22.5459	233.151	0.	0.496779	0.867877	0.	4.84036	29.7871	60.	
18.4026	58.3898	908	0	259	275	275	259	267	4.2059	0.17165	0.	22.6864	233.39	0.	0.497959	0.8672	0.	4.67758	29.8651	60.	
18.4196	58.7501	909	0	260	276	276	260	268	4.21732	0.193523	0.	22.8354	233.623	0.	0.499045	0.866576	0.	4.30505	29.9368	60.	
18.4365	59.0149	910	0	261	277	277	261	269	4.21869	0.218877	0.	22.976	233.862	0.	0.499985	0.866034	0.	3.73164	29.999	60.	
18.4534	59.2005	911	0	262	278	278	262	270	4.22806	0.262161	0.	23.124	234.096	0.	0.500652	0.865648	0.	2.64796	30.0432	60.	
18.4708	57.629	912	0	263	279	279	263	271	4.22891	0.282347	0.	23.2649	234.335	0.	0.5015	0.865157	0.	3.36935	30.0993	60.	
18.4876	59.5453	913	0	264	280	280	264	272	4.23863	0.297455	0.	23.4136	234.569	0.	0.502433	0.864616	0.	3.70578	30.1611	60.	
18.5046	58.7376	914	0	265	280	281	265	273	4.23986	0.300374	0.	23.5553	234.806	0.	0.503428	0.864037	0.	3.95759	30.227	60.	
18.5216	58.9037	915	0	265	281	282	266	274	4.25023	0.295709	0.	23.7051	235.039	0.	0.504434	0.86345	0.	4.00623	30.2938	60.	
18.5376	62.4988	916	0	266	282	283	267	274	4.25156	0.230234	0.	23.8474	235.277	0.	0.505421	0.862873	0.	3.92848	30.3593	60.	
18.5543	59.6257	917	0	267	283	284	268	275	4.26165	0.245595	0.	23.9971	235.51	0.	0.506133	0.862456	0.	2.83724	30.4066	60.	
18.5711	59.5839	918	0	268	284	284	269	276	4.2623	0.245485	0.	24.1393	235.748	0.	0.506909	0.862	0.	3.09325	30.4581	60.	
18.5881	58.9163	919	0	269	285	285	269	277	4.27148	0.244802	0.	24.289	235.981	0.	0.507684	0.861544	0.	3.09142	30.5097	60.	
18.6051	58.9152	920	0	270	286	286	270	278	4.27225	0.237427	0.	24.4317	236.219	0.	0.508455	0.861088	0.	3.08003	30.561	60.	
18.622	59.1614	921	0	271	287	287	271	279	4.28145	0.224109	0.	24.5818	236.452	0.	0.509196	0.860651	0.	2.95712	30.6103	60.	
18.6389	59.0328	922	0	272	288	288	272	280	4.28219	0.215661	0.	24.7247	236.689	0.	0.50988	0.860245	0.	2.73515	30.6559	60.	
18.6559	58.7533	923	0	273	289	289	273	281	4.29104	0.200735	0.	24.8747	236.923	0.	0.510529	0.85986	0.	2.59435	30.6991	60.	
18.6728	59.2132	924	0	274	290	290	274	282	4.29168	0.183992	0.	25.0178	237.16	0.	0.511116	0.859512	0.	2.34558	30.7382	60.	
18.6899	58.5259	925	0	275	291	291	275	283	4.30011	0.168754	0.	25.1676	237.394	0.	0.511633	0.859204	0.	2.06654	30.7726	60.	
18.7068	59.3033	926	0	276	292	292	276	284	4.30824	0.151287	0.	25.3173	237.627	0.	0.512085	0.858935	0.	1.81256	30.8028	60.	
18.7238	58.5394	927	0	277	293	293	277	285	4.3086	0.13343	0.	25.4603	237.865	0.	0.512466	0.858708	0.	1.52145	30.8282	60.	
18.7407	59.4524	928	0	278	294	294	278	286	4.31614	0.115302	0.	25.6096	238.099	0.	0.512771	0.858525	0.	1.22383	30.8486	60.	
18.7582	57.0759	929	0	279	295	295	279	287	4.31627	9.93416e-002	0.	25.7525	238.337	0.	0.513001	0.858388	0.	0.921704	30.864	60.	
18.7755	57.5809	930	0	280	296	296	280	288	4.32314	8.90123e-002	0.	25.9012	238.571	0.	0.513165	0.85829	0.	0.655693	30.8749	60.	
18.7916	62.421	931	0	280	297	297	281	289	4.32308	8.1505e-002	0.	26.044	238.809	0.	0.513286	0.858218	0.	0.483538	30.8829	60.	
18.8084	59.463	932	0	281	297	298	282	290	4.32949	7.4302e-002	0.	26.1924	239.044	0.	0.513375	0.858164	0.	0.358416	30.8889	60.	
18.8253	58.9719	933	0	282	298	299	283	291	4.32931	6.98879e-002	0.	26.3351	239.283	0.	0.513435	0.858129	0.	0.238367	30.8929	60.	
18.8423	58.8786	934	0	283	299	300	284	291	4.33545	6.71413e-002	0.	26.4833	239.518	0.	0.513476	0.858104	0.	0.164799	30.8956	60.	
18.8593	59.0412	935	0	284	300	301	285	292	4.33522	6.57565e-002	0.	26.626	239.756	0.	0.513506	0.858086	0.	0.119022	30.8976	60.	
18.8762	59.1234	936	0	285	301	301	285	293	4.34124	6.67109e-002	0.	26.7741	239.991	0.	0.51353	0.858072	0.	9.59415e-002	30.8992	60.	
18.8931	58.9635	937	0	286	302	302	286	294	4.34098	6.32075e-002	0.	26.9168	240.229	0.	0.513558	0.858055	0.	0.111849	30.9011	60.	
18.9281	28.5966	938	0	287	303	303	287	295	4.34698	6.29154e-002	0.	27.0648	240.464	0.	0.513571	0.858047	0.	5.34577e-002	30.902	60.	
18.9472	52.2918	939	0	288	304	304	288	296	4.35293	5.90795e-002	0.	27.2129	240.699	0.	0.513583	0.85804	0.	4.85908e-002	30.9028	60.	
18.9636	61.158	940	0	289	305	305	289	297	4.35266	6.22632e-002	0.	27.3555	240.938	0.	0.513583	0.85804	0.	0.	30.9028	60.	
18.9806	58.819	941	0	290	306	306	290	298	4.35855	5.95226e-002	0.	27.5035	241.173	0.	0.513592	0.858034	0.	3.77203e-002	30.9034	60.	
18.9975	58.9635	942	0	291	307	307	291	299	4.35827	5.9491e-002	0.	27.6462	241.411	0.	0.513592	0.858034	0.	0.	30.9034	60.	
19.0145	58.8169	943	0	292	308	308	292	300	4.36416	5.96802e-002	0.	27.7941	241.646	0.	0.513592	0.858034	0.	0.	30.9034	60.	
19.0316	58.696	944	0	293	309	309	293	301	4.36387	6.14769e-002	0.	27.9368	241.885	0.	0.513592	0.858034	0.	0.	30.9034	60.	
19.0476	62.4882	945	0	294	310	310	294	302	4.36976	5.87971e-002	0.	28.0848	242.12	0.	0.513599	0.858031	0.	2.46155e-002	30.9038	60.	
19.0636	62.4988	946	0	295	311	311	295	303	4.36949	6.10667e-002	0.	28.2274	242.358	0.	0.513599	0.858031	0.	0.	30.9038	60.	
19.0796	62.559	947	0	296	312	312	296	304	4.37538	5.80595e-002	0.	28.3754	242.593	0.	0.513603	0.858028	0.	1.77779e-002	30.9041	60.	
19.0964	59.3692	948	0	297	313	313	297	305	4.37511	5.94149e-002	0.	28.5181	242.832	0.	0.513603	0.858028	0.	0.	30.9041	60.	
19.1134	58.8305	949	0	298	314	314	298	306	4.38099	5.98562e-002	0.	28.6661	243.067	0.	0.513603	0.858028	0.	0.	30.9041	60.	
19.1306	58.2123	950	0	298	315	315	299	307	4.3807	6.12117e-002	0.	28.8087	243.305	0.	0.513603	0.858028	0.	0.	30.9041	60.	
19.1476	58.8138	951	0	299	315	316	300	308	4.38659	5.96772e-002	0.	28.9567	243.54	0.	0.513608	0.858025	0.	2.01956e-002	30.9045	60.	
19.1646	58.8336	952	0	300	316	317	301	308	4.38631	5.96772e-002	0.	29.0994	243.779	0.	0.513608	0.858025	0.	0.	30.9045	60.	
19.1816	58.8065	953	0	301	317	317	302	309	4.3922	5.80066e-002	0.	29.2473	244.014	0.	0.513608	0.858025	0.	0.	30.9045	60.	
19.1986	58.8336	954	0	302	318	318	302	310	4.39193	5.90783e-002	0.	29.39	244.252	0.	0.513608	0.858025	0.	0.	30.9045	60.	
19.2156	58.8085	955	0	303	319	319	303	311	4.39781	6.02762e-002	0.	29.538	244.487	0.	0.513608	0.858025	0.	0.	30.9045	60.	
19.233	57.4849	956	0	304	320	320	304	312	4.39752	5.91592e-002	0.	29.6806	244.726	0.	0.513609	0.858024	0.	4.60278e-003	30.9045	60.	
19.25	58.8441	957	0	305	321	321	305	313	4.40342	5.96005e-002	0.	29.8286	244.961	0.	0.513609	0.858024	0.	0.	30.9045	60.	
19.267	58.8608	958	0	306	322	322	306	314	4.40313	5.8844e-002	0.	29.9713	245.199	0.	0.513609	0.858024	0.	0.	30.9045	60.	
19.2844	57.2901	959	0	307	323	323	307	315	4.40902	5.71734e-002	0.	30.1193	245.434	0.	0.513609	0.858024	0.	0.	30.9045	60.	
19.3016	58.2573	960	0	308	324	324	308	316	4.41493	6.14289e-002	0.	30.2672	245.67	0.	0.513609	0.858024	0.	0.	30.9045	60.	
19.3186	58.8242	961	0	309	325	325	309	317	4.41464	5.7533e-002	0.	30.4099	245.908	0.	0.513615	0.858021	0.	2.38149e-002	30.9049	60.	
19.3346	62.4058	962	0	310	326	326	310	318	4.42057	5.95188e-002	0.	30.5579	246.143	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.3516	58.9131	963	0	311	327	327	311	319	4.42027	5.88884e-002	0.	30.7006	246.381	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.3686	58.8221	964	0	312	328	328	312	320	4.42617	5.86047e-002	0.	30.8485	246.617	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.3853	59.9635	965	0	313	329	329	313	321	4.42588	5.93612e-002	0.	30.9912	246.855	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.4026	57.7213	966	0	314	330	330	314	322	4.43177	5.96449e-002	0.	31.1392	247.09	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.4196	58.8221	967	0	315	331	331	315	323	4.43148	5.93612e-002	0.	31.2819	247.328	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.4366	58.7877	968	0	316	331	332	316	324	4.43737	5.82894e-002	0.	31.4298	247.564	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.4526	62.5283	969	0	316	332	332	317	324	4.43709	5.82894e-002	0.	31.5725	247.802	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.4693	59.9787	970	0	317	333	333	318	325	4.44299	5.84471e-002	0.	31.7205	248.037	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.4862	59.0517	971	0	318	334	334	318	326	4.44271	5.72493e-002	0.	31.8631	248.275	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.5031	59.2917	972	0	319	335	335	319	327	4.44861	6.02754e-002	0.	32.0111	248.511	0.	0.513615	0.858021	0.	0.	30.9049	60.	
19.52	59.0654	973	0	320	336	336	320	328	4.44831	5.86543e-002	0.	32.1538	248.749	0.	0.513616	0.85802	0.	4.58965e-003	30.905	60.	
19.5369	59.172	974	0	321	337	337	321	329	4.45421	5.61012e-002	0.	32.3018	248.984	0.	0.513616	0.85802	0.	0.	30.905	60.	
19.554	58.6409	975	0	322	338	338	322	330	4.45396	5.92847e-002	0.	32.4444	249.222	0.	0.513616	0.85802	0.	0.	30.905	60.	
19.571	58.6482	976	0	323	339	339	323	331	4.45983	5.83706e-002	0.	32.5924	249.458	0.	0.513616	0.85802	0.	0.	30.905	60.	
19.588	58.9908	977	0	324	340	340	324	332	4.45955	6.01989e-002	0.	32.7351	249.696	0.	0.513616	0.85802	0.	0.	30.905	60.	
19.6049	59.0349	978	0	325	341	341	325	333	4.46544	5.696e-002	0.	32.8831	249.931	0.	0.513617	0.85802	0.	3.31475e-003	30.9051	60.	
19.6221	57.984	979	0	326	342	342	326	334	4.46517	5.78425e-002	0.	33.0257	250.169	0.	0.513617	0.85802	0.	0.	30.9051	60.	
19.639	59.2122	980	0	327	343	343	327	335	4.47107	6.04589e-002	0.	33.1737	250.405	0.	0.513617	0.85802	0.	0.	30.9051	60.	
19.6559	59.2503	981	0	328	344	344	328	336	4.47077	6.13404e-002	0.	33.3164	250.643	0.	0.513619	0.858018	0.	7.64772e-003	30.9052	60.	
19.6733	57.4152	982	0	329	345	345	329	337	4.47667	5.93286e-002	0.	33.4644	250.878	0.	0.513625	0.858015	0.	2.23392e-002	30.9056	60.	
19.6903	58.9719	983	0	330	346	346	330	338	4.47639	5.7059e-002	0.	33.607	251.116	0.	0.513625	0.858015	0.	0.	30.9056	60.	
19.7072	59.1076	984	0	331	347	347	331	339	4.4823	5.73743e-002	0.	33.755	251.352	0.	0.513625	0.858015	0.	0.	30.9056	60.	
19.7242	58.8023	985	0	332	347	348	332	340	4.48202	5.85721e-002	0.	33.8977	251.59	0.	0.513625	0.858015	0.	0.	30.9056	60.	
