Time	ExpDuration	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
27.0667	0.	60.0142	1361	0	(0)327	(0)339	(0)339	(0)327	(0)333	-0.839426	-0.839426	8.62259	0.	0.	-8.0976	171.389	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.	323.674	308.664	339.093	1	-1	0.	1	-2.	-2.	-2.	-2.	-170.398,-165.398,-155.403,-150.409,-171.021,-166.034,-161.043,-156.048,-151.051,	
27.0834	0.	59.8256	1362	0	(0)328	(0)340	(0)340	(0)328	(0)334	-0.860244	-0.860244	8.55971	0.	0.	-8.07921	171.527	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.9057	308.311	294.435	322.541	1	-1	0.	1	-2.	-2.	-2.	-2.	-170.535,-165.536,-155.54,-150.547,-171.156,-166.169,-161.178,-156.184,-151.187,	
27.1	0.	60.5024	1363	0	(0)328	(0)340	(0)340	(0)328	(0)334	-0.881024	-0.881024	8.55971	0.	0.	-8.06077	171.665	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.3394	308.311	294.435	322.541	1	-1	0.	1	-2.	-2.	-2.	-2.	-170.673,-165.673,-155.678,-150.685,-171.292,-166.305,-161.314,-156.32,-151.323,	
27.1169	0.	58.8969	1364	0	(0)329	(0)341	(0)340	(0)328	(0)334	-0.901524	-0.901524	8.55971	0.	0.	-8.04253	171.802	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.2039	308.311	294.435	322.541	1	-1	0.	1	-2.	-2.	-2.	-2.	-170.81,-165.81,-155.814,-150.821,-171.427,-166.439,-161.448,-156.454,-151.457,	
27.1435	0.	37.7045	1365	0	(0)329	(0)341	(0)341	(0)329	(0)335	-0.922584	-0.922584	8.49374	0.	0.	-8.02379	171.942	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	19.2053	294.294	281.425	307.471	1	-1	0.	1	-2.	-2.	-2.	-2.	-170.95,-165.95,-155.954,-150.961,-171.565,-166.578,-161.586,-156.592,-151.595,	
27.1601	0.	60.0254	1366	0	(0)330	(0)342	(0)341	(0)329	(0)335	-0.955209	-0.955209	8.49374	0.	0.	-7.99453	172.161	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	47.76	294.294	281.425	307.471	1	-1	0.	1	-2.	-2.	-2.	-2.	-171.169,-166.169,-156.173,-151.18,-171.781,-166.793,-161.802,-156.807,-151.81,	
27.1765	0.	60.9209	1367	0	(0)330	(0)342	(0)342	(0)330	(0)336	-0.975714	-0.975714	8.42468	0.	0.	-7.97615	172.298	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.4475	281.454	269.485	293.693	1	-1	0.	1	-2.	-2.	-2.	-2.	-171.306,-166.306,-156.311,-151.318,-171.916,-166.929,-161.937,-156.943,-151.946,	
27.1929	0.	60.9721	1368	0	(0)330	(0)342	(0)342	(0)330	(0)336	-0.995732	-0.995732	8.42468	0.	0.	-7.95803	172.434	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.0252	281.454	269.485	293.693	1	-1	0.	1	-2.	-2.	-2.	-2.	-171.441,-166.442,-156.446,-151.453,-172.05,-167.062,-162.071,-157.076,-152.079,	
27.2133	0.	49.1132	1369	0	(0)331	(0)343	(0)343	(0)331	(0)337	-1.01576	-1.01576	8.35252	0.	0.	-7.93994	172.57	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	24.165	269.649	258.487	281.049	1	-1	0.	1	-2.	-2.	-2.	-2.	-171.577,-166.577,-156.582,-151.589,-172.183,-167.196,-162.204,-157.21,-152.212,	
27.2303	0.	58.8413	1370	0	(0)331	(0)343	(0)343	(0)331	(0)337	-1.04048	-1.04048	8.35252	0.	0.	-7.91747	172.738	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	35.9423	269.649	258.487	281.049	1	-1	0.	1	-2.	-2.	-2.	-2.	-171.745,-166.745,-156.75,-151.757,-172.349,-167.361,-162.37,-157.375,-152.378,	
27.2537	0.	42.8137	1371	0	(0)332	(0)344	(0)343	(0)331	(0)337	-1.06106	-1.06106	8.35252	0.	0.	-7.89872	172.878	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	21.8284	269.649	258.487	281.049	1	-1	0.	1	-2.	-2.	-2.	-2.	-171.885,-166.885,-156.89,-151.897,-172.487,-167.499,-162.508,-157.513,-152.516,	
27.2696	0.	62.6176	1372	0	(0)332	(0)344	(0)344	(0)332	(0)338	-1.08933	-1.08933	8.27725	0.	0.	-7.87294	173.071	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	43.8768	258.759	248.325	269.404	1	-1	0.	1	-2.	-2.	-2.	-2.	-172.078,-167.078,-157.083,-152.09,-172.677,-167.689,-162.698,-157.703,-152.706,	
27.2864	0.	59.6255	1373	0	(0)333	(0)345	(0)344	(0)332	(0)338	-1.10838	-1.10838	8.27725	0.	0.	-7.85532	173.203	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	28.5665	258.759	248.325	269.404	1	-1	0.	1	-2.	-2.	-2.	-2.	-172.209,-167.21,-157.215,-152.222,-172.807,-167.819,-162.828,-157.833,-152.836,	
27.3033	0.	59.2012	1374	0	(0)333	(0)345	(0)345	(0)333	(0)339	-1.1285	-1.1285	8.19887	0.	0.	-7.83682	173.341	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.7865	248.683	238.907	258.645	1	-1	0.	1	-2.	-2.	-2.	-2.	-172.348,-167.348,-157.353,-152.36,-172.944,-167.956,-162.964,-157.969,-152.972,	
27.3199	0.	60.2202	1375	0	(0)333	(0)345	(0)345	(0)333	(0)339	-1.14857	-1.14857	8.19887	0.	0.	-7.81818	173.481	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.5164	248.683	238.907	258.645	1	-1	0.	1	-2.	-2.	-2.	-2.	-172.487,-167.487,-157.492,-152.5,-173.081,-168.093,-163.102,-158.107,-153.109,	
27.3438	0.	41.8415	1376	0	(0)334	(0)346	(0)346	(0)334	(0)340	-1.18804	-1.18804	8.11738	0.	0.	-7.78153	173.755	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	41.6885	239.332	230.156	248.675	1	-1	0.	1	-2.	-2.	-2.	-2.	-172.761,-167.762,-157.767,-152.774,-173.352,-168.364,-163.372,-158.377,-153.379,	
27.3603	0.	60.6462	1377	0	(0)335	(0)347	(0)347	(0)335	(0)341	-1.2442	-1.2442	8.03276	0.	0.	-7.72879	174.15	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	86.9657	230.631	222.003	239.41	1	-1	0.	1	-2.	-2.	-2.	-2.	-173.156,-168.156,-158.161,-153.169,-173.741,-168.752,-163.76,-158.765,-153.768,	
27.3772	0.	59.17	1378	0	(0)336	(0)348	(0)347	(0)335	(0)342	-1.26325	-1.26325	7.94501	0.	0.	-7.71059	174.286	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.2698	222.516	214.389	230.779	1	-1	0.	1	-2.	-2.	-2.	-2.	-173.292,-168.292,-158.297,-153.305,-173.875,-168.887,-163.895,-158.899,-153.902,	
27.3936	0.	60.7906	1379	0	(0)336	(0)349	(0)348	(0)336	(0)342	-1.30235	-1.30235	7.94501	0.	0.	-7.6733	174.566	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	61.6434	222.516	214.389	230.779	1	-1	0.	1	-2.	-2.	-2.	-2.	-173.571,-168.571,-158.576,-153.584,-174.15,-169.162,-164.17,-159.174,-154.177,	
27.4136	0.	50.1696	1380	0	(0)337	(0)349	(0)349	(0)337	(0)343	-1.3213	-1.3213	7.85413	0.	0.	-7.65514	174.701	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	24.7585	214.93	207.263	222.719	1	-1	0.	1	-2.	-2.	-2.	-2.	-173.707,-168.707,-158.712,-153.72,-174.284,-169.296,-164.303,-159.308,-154.31,	
27.4337	0.	49.7561	1381	0	(0)338	(0)350	(0)350	(0)338	(0)344	-1.36677	-1.36677	7.76011	0.	0.	-7.61116	175.031	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	59.5056	207.822	200.58	215.175	1	-1	0.	1	-2.	-2.	-2.	-2.	-174.036,-169.036,-159.041,-154.049,-174.609,-169.62,-164.628,-159.632,-154.635,	
27.4532	0.	51.2537	1382	0	(0)338	(0)350	(0)350	(0)338	(0)344	-1.3895	-1.3895	7.76011	0.	0.	-7.58898	175.197	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.903	207.822	200.58	215.175	1	-1	0.	1	-2.	-2.	-2.	-2.	-174.201,-169.202,-159.207,-154.215,-174.772,-169.784,-164.791,-159.796,-154.798,	
27.4701	0.	59.184	1383	0	(0)339	(0)351	(0)351	(0)339	(0)345	-1.41145	-1.41145	7.66293	0.	0.	-7.56745	175.358	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	34.6418	201.15	194.3	208.1	1	-1	0.	1	-2.	-2.	-2.	-2.	-174.362,-169.363,-159.368,-154.376,-174.931,-169.942,-164.95,-159.955,-154.957,	
27.4934	0.	42.8635	1384	0	(0)340	(0)352	(0)351	(0)339	(0)345	-1.44916	-1.44916	7.66293	0.	0.	-7.53016	175.637	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	43.4545	201.15	194.3	208.1	1	-1	0.	1	-2.	-2.	-2.	-2.	-174.641,-169.642,-159.647,-154.655,-175.206,-170.218,-165.225,-160.229,-155.232,	
27.5102	0.	59.4126	1385	0	(0)341	(0)353	(0)352	(0)340	(0)346	-1.501	-1.501	7.56261	0.	0.	-7.47868	176.022	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	83.1652	194.875	188.389	201.453	1	-1	0.	1	-2.	-2.	-2.	-2.	-175.026,-170.027,-160.032,-155.04,-175.586,-170.597,-165.605,-160.609,-155.611,	
27.5268	0.	60.3431	1386	0	(0)341	(0)354	(0)353	(0)341	(0)347	-1.53753	-1.53753	7.45912	0.	0.	-7.44153	176.3	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	60.9398	188.962	182.815	195.194	1	-1	0.	1	-2.	-2.	-2.	-2.	-175.304,-170.305,-160.31,-155.318,-175.861,-170.872,-165.879,-160.883,-155.885,	
27.5434	0.	60.3172	1387	0	(0)342	(0)354	(0)354	(0)342	(0)348	-1.55519	-1.55519	7.35247	0.	0.	-7.42325	176.437	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.9871	183.383	177.55	189.293	1	-1	0.	1	-2.	-2.	-2.	-2.	-175.441,-170.441,-160.447,-155.455,-175.996,-171.006,-166.014,-161.018,-156.02,	
27.5602	0.	59.3075	1388	0	(0)342	(0)354	(0)354	(0)342	(0)348	-1.57298	-1.57298	7.35247	0.	0.	-7.40495	176.574	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.4978	183.383	177.55	189.293	1	-1	0.	1	-2.	-2.	-2.	-2.	-175.578,-170.578,-160.584,-155.592,-176.131,-171.141,-166.149,-161.153,-156.155,	
27.5771	0.	59.2339	1389	0	(0)343	(0)355	(0)355	(0)343	(0)349	-1.60895	-1.60895	7.24265	0.	0.	-7.36774	176.853	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	59.9256	178.109	172.57	183.719	1	-1	0.	1	-2.	-2.	-2.	-2.	-175.856,-170.857,-160.863,-155.871,-176.405,-171.416,-166.423,-161.427,-156.429,	
27.6036	0.	37.7945	1390	0	(0)344	(0)356	(0)356	(0)344	(0)350	-1.64441	-1.64441	7.12966	0.	0.	-7.33048	177.132	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	38.2833	173.117	167.853	178.447	1	-1	0.	1	-2.	-2.	-2.	-2.	-176.135,-171.135,-161.141,-156.15,-176.681,-171.691,-166.698,-161.702,-156.704,	
27.6207	0.	58.5026	1391	0	(0)344	(0)357	(0)356	(0)344	(0)350	-1.6719	-1.6719	7.12966	0.	0.	-7.30129	177.35	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	46.4374	173.117	167.853	178.447	1	-1	0.	1	-2.	-2.	-2.	-2.	-176.353,-171.354,-161.36,-156.368,-176.896,-171.907,-166.913,-161.917,-156.919,	
27.6432	0.	44.3883	1392	0	(0)345	(0)357	(0)357	(0)345	(0)351	-1.70725	-1.70725	7.01348	0.	0.	-7.26357	177.633	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	45.5244	168.385	163.379	173.453	1	-1	0.	1	-2.	-2.	-2.	-2.	-176.636,-171.636,-161.642,-156.651,-177.175,-172.185,-167.192,-162.196,-157.197,	
27.6599	0.	59.9629	1393	0	(0)346	(0)358	(0)358	(0)346	(0)352	-1.72999	-1.72999	6.89413	0.	0.	-7.23871	177.819	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	40.5262	163.894	159.13	168.715	1	-1	0.	1	-2.	-2.	-2.	-2.	-176.822,-171.822,-161.828,-156.837,-177.358,-172.369,-167.375,-162.379,-157.381,	
27.6767	0.	59.5701	1394	0	(0)347	(0)359	(0)358	(0)346	(0)352	-1.7635	-1.7635	6.89413	0.	0.	-7.2019	178.094	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	59.6069	163.894	159.13	168.715	1	-1	0.	1	-2.	-2.	-2.	-2.	-177.097,-172.098,-162.104,-157.112,-177.63,-172.64,-167.647,-162.651,-157.652,	
27.7035	0.	37.2091	1395	0	(0)347	(0)360	(0)359	(0)347	(0)353	-1.79709	-1.79709	6.77158	0.	0.	-7.16486	178.372	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	37.4776	159.626	155.09	164.216	1	-1	0.	1	-2.	-2.	-2.	-2.	-177.374,-172.375,-162.381,-157.389,-177.904,-172.914,-167.92,-162.924,-157.926,	
27.7331	0.	33.8818	1396	0	(0)348	(0)361	(0)361	(0)348	(0)354	-1.8232	-1.8232	6.64584	0.	0.	-7.1352	178.594	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	27.3173	155.565	151.244	159.937	1	-1	0.	1	-2.	-2.	-2.	-2.	-177.596,-172.597,-162.603,-157.611,-178.123,-173.133,-168.139,-163.143,-158.144,	
27.7533	0.	49.3408	1397	0	(0)350	(0)363	(0)363	(0)350	(0)356	-1.90857	-1.90857	6.38475	0.	0.	-7.0375	179.325	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	131.064	148.01	144.083	151.982	1	-1	0.	1	-2.	-2.	-2.	-2.	-178.327,-173.328,-163.334,-158.343,-178.844,-173.854,-168.86,-163.864,-158.865,	
27.77	0.	59.9918	1398	0	(0)351	(0)364	(0)363	(0)350	(0)356	-1.92632	-1.92632	6.38475	0.	0.	-7.01514	179.492	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	36.476	148.01	144.083	151.982	1	-1	0.	1	-2.	-2.	-2.	-2.	-178.495,-173.495,-163.502,-158.51,-179.01,-174.019,-169.026,-164.029,-159.03,	
27.7866	0.	60.2444	1399	0	(0)351	(0)364	(0)364	(0)351	(0)357	-1.94177	-1.94177	6.24941	0.	0.	-6.99674	179.63	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.1263	144.49	140.744	148.278	1	-1	0.	1	-2.	-2.	-2.	-2.	-178.632,-173.633,-163.639,-158.648,-179.146,-174.155,-169.161,-164.165,-159.166,	
27.8035	0.	59.1326	1400	0	(0)351	(0)364	(0)364	(0)351	(0)357	-1.95679	-1.95679	6.24941	0.	0.	-6.97843	179.767	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.4463	144.49	140.744	148.278	1	-1	0.	1	-2.	-2.	-2.	-2.	-178.769,-173.77,-163.776,-158.785,-179.281,-174.29,-169.297,-164.3,-159.301,	
27.8331	0.	33.819	1401	0	(0)352	(0)365	(0)364	(0)351	(0)358	-1.97214	-1.97214	6.11085	0.	0.	-6.95977	179.907	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	17.1576	141.128	137.554	144.742	1	-1	0.	1	-2.	-2.	-2.	-2.	-178.909,-173.909,-163.916,-158.925,-179.419,-174.428,-169.434,-164.438,-159.439,	
27.8533	0.	49.4788	1402	0	(0)352	(0)366	(0)365	(0)352	(0)358	-1.99849	-1.99849	6.11085	0.	0.	-6.92714	180.151	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	43.8914	141.128	137.554	144.742	1	-1	0.	1	-2.	-2.	-2.	-2.	-179.153,-174.154,-164.16,-159.169,-179.66,-174.669,-169.675,-164.679,-159.68,	
27.8836	0.	33.0332	1403	0	(0)353	(0)366	(0)366	(0)353	(0)359	-2.01642	-2.01642	5.96908	0.	0.	-6.90484	180.318	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	20.0287	137.912	134.502	141.362	1	-1	0.	1	-2.	-2.	-2.	-2.	-179.32,-174.321,-164.327,-159.336,-179.825,-174.834,-169.84,-164.843,-159.845,	
27.9039	0.	49.2542	1404	0	(0)354	(0)367	(0)366	(0)353	(0)360	-2.04262	-2.04262	5.89193	0.	0.	-6.87144	180.568	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	44.7316	137.688	134.289	141.126	1	-1	0.	1	-2.	-2.	-2.	-2.	-179.57,-174.571,-164.577,-159.586,-180.072,-175.081,-170.087,-165.09,-160.091,	
27.9204	0.	60.3269	1405	0	(0)354	(0)367	(0)367	(0)354	(0)361	-2.06009	-2.06009	5.81444	0.	0.	-6.84903	180.736	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	36.7442	139.304	135.975	142.673	1	-1	0.	1	-2.	-2.	-2.	-2.	-179.738,-174.738,-164.745,-159.754,-180.237,-175.246,-170.252,-165.255,-160.257,	
27.9371	0.	59.899	1406	0	(0)355	(0)368	(0)367	(0)354	(0)361	-2.074	-2.074	5.81444	0.	0.	-6.83074	180.873	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.7872	139.304	135.975	142.673	1	-1	0.	1	-2.	-2.	-2.	-2.	-179.875,-174.875,-164.882,-159.891,-180.372,-175.381,-170.387,-165.39,-160.392,	
27.9535	0.	60.9209	1407	0	(0)355	(0)368	(0)368	(0)355	(0)362	-2.08809	-2.08809	5.671	0.	0.	-6.81232	181.011	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.5118	140.97	137.715	144.267	1	-1	0.	1	-2.	-2.	-2.	-2.	-180.012,-175.013,-165.02,-160.029,-180.508,-175.518,-170.523,-165.526,-160.528,	
27.9705	0.	58.8984	1408	0	(0)355	(0)368	(0)368	(0)355	(0)362	-2.10161	-2.10161	5.671	0.	0.	-6.79421	181.146	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.0041	140.97	137.715	144.267	1	-1	0.	1	-2.	-2.	-2.	-2.	-180.148,-175.149,-165.156,-160.165,-180.642,-175.651,-170.657,-165.66,-160.661,	
27.9871	0.	60.491	1409	0	(0)356	(0)369	(0)368	(0)355	(0)363	-2.11559	-2.11559	5.52933	0.	0.	-6.77547	181.286	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.8112	142.69	139.513	145.909	1	-1	0.	1	-2.	-2.	-2.	-2.	-180.288,-175.289,-165.296,-160.305,-180.781,-175.79,-170.795,-165.798,-160.8,	
28.0032	0.	61.8741	1410	0	(0)356	(0)369	(0)369	(0)356	(0)363	-2.12904	-2.12904	5.52933	0.	0.	-6.75723	181.423	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.6859	142.69	139.513	145.909	1	-1	0.	1	-2.	-2.	-2.	-2.	-180.425,-175.425,-165.432,-160.442,-180.916,-175.925,-170.93,-165.933,-160.934,	
28.0196	0.	61.1331	1411	0	(0)357	(0)370	(0)369	(0)356	(0)363	-2.14201	-2.14201	5.52933	0.	0.	-6.7394	181.556	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.6407	142.69	139.513	145.909	1	-1	0.	1	-2.	-2.	-2.	-2.	-180.558,-175.559,-165.566,-160.575,-181.047,-176.056,-171.062,-166.065,-161.066,	
28.0435	0.	41.7505	1412	0	(0)357	(0)370	(0)370	(0)357	(0)364	-2.15515	-2.15515	5.38945	0.	0.	-6.72135	181.692	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	20.4883	144.464	141.369	147.603	1	-1	0.	1	-2.	-2.	-2.	-2.	-180.693,-175.694,-165.701,-160.71,-181.181,-176.19,-171.195,-166.198,-161.199,	
28.0601	0.	60.2735	1413	0	(0)357	(0)371	(0)370	(0)357	(0)364	-2.17391	-2.17391	5.38945	0.	0.	-6.69492	181.889	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	43.3098	144.464	141.369	147.603	1	-1	0.	1	-2.	-2.	-2.	-2.	-180.891,-175.892,-165.899,-160.908,-181.376,-176.385,-171.391,-166.393,-161.395,	
28.0769	0.	59.7254	1414	0	(0)358	(0)371	(0)371	(0)358	(0)365	-2.18689	-2.18689	5.25137	0.	0.	-6.67661	182.026	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.7272	146.295	143.288	149.349	1	-1	0.	1	-2.	-2.	-2.	-2.	-181.028,-176.029,-166.036,-161.045,-181.512,-176.52,-171.526,-166.529,-161.53,	
28.1033	0.	37.7952	1415	0	(0)358	(0)371	(0)371	(0)358	(0)365	-2.19969	-2.19969	5.25137	0.	0.	-6.65814	182.165	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	18.9845	146.295	143.288	149.349	1	-1	0.	1	-2.	-2.	-2.	-2.	-181.166,-176.167,-166.174,-161.184,-181.648,-176.657,-171.662,-166.665,-161.666,	
28.1236	0.	49.3278	1416	0	(0)359	(0)372	(0)372	(0)359	(0)366	-2.21987	-2.21987	5.11508	0.	0.	-6.62894	182.383	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	39.154	148.186	145.271	151.15	1	-1	0.	1	-2.	-2.	-2.	-2.	-181.385,-176.386,-166.393,-161.402,-181.864,-176.873,-171.878,-166.881,-161.882,	
28.1406	0.	58.8198	1417	0	(0)359	(0)372	(0)372	(0)359	(0)366	-2.23492	-2.23492	5.11508	0.	0.	-6.60657	182.551	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	35.7728	148.186	145.271	151.15	1	-1	0.	1	-2.	-2.	-2.	-2.	-181.552,-176.553,-166.561,-161.57,-182.029,-177.038,-172.043,-167.046,-162.047,	
28.1573	0.	59.8894	1418	0	(0)361	(0)373	(0)373	(0)359	(0)367	-2.24755	-2.24755	4.98061	0.	0.	-6.58781	182.691	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.5455	150.139	147.322	153.008	1	-1	0.	1	-2.	-2.	-2.	-2.	-181.693,-176.694,-166.701,-161.711,-182.168,-177.177,-172.182,-167.185,-162.186,	
28.1741	0.	59.3466	1419	0	(0)361	(0)373	(0)373	(0)361	(0)367	-2.2597	-2.2597	4.98061	0.	0.	-6.56939	182.829	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.7281	150.139	147.322	153.008	1	-1	0.	1	-2.	-2.	-2.	-2.	-181.831,-176.831,-166.839,-161.849,-182.304,-177.313,-172.318,-167.321,-162.322,	
28.2033	0.	34.3255	1420	0	(0)362	(0)374	(0)373	(0)361	(0)367	-2.27189	-2.27189	4.98061	0.	0.	-6.5508	182.968	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	17.3517	150.139	147.322	153.008	1	-1	0.	1	-2.	-2.	-2.	-2.	-181.97,-176.971,-166.978,-161.988,-182.442,-177.45,-172.455,-167.458,-162.459,	
28.2235	0.	49.4005	1421	0	(0)362	(0)374	(0)374	(0)362	(0)368	-2.29297	-2.29297	4.84796	0.	0.	-6.51865	183.209	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	43.1753	152.156	149.444	154.925	1	-1	0.	1	-2.	-2.	-2.	-2.	-182.211,-177.211,-167.219,-162.229,-182.68,-177.688,-172.693,-167.696,-162.697,	
28.2436	0.	49.7881	1422	0	(0)363	(0)375	(0)374	(0)362	(0)369	-2.30688	-2.30688	4.71713	0.	0.	-6.49631	183.376	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.2354	154.241	151.639	156.904	1	-1	0.	1	-2.	-2.	-2.	-2.	-182.378,-177.379,-167.386,-162.396,-182.845,-177.853,-172.858,-167.861,-162.862,	
28.2605	0.	59.309	1423	0	(0)363	(0)375	(0)375	(0)363	(0)369	-2.3207	-2.3207	4.71713	0.	0.	-6.47415	183.542	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	35.7368	154.241	151.639	156.904	1	-1	0.	1	-2.	-2.	-2.	-2.	-182.544,-177.544,-167.552,-162.562,-183.009,-178.017,-173.022,-168.024,-163.025,	
28.2769	0.	60.7676	1424	0	(0)364	(0)376	(0)375	(0)363	(0)369	-2.33226	-2.33226	4.71713	0.	0.	-6.45555	183.681	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	30.7378	154.241	151.639	156.904	1	-1	0.	1	-2.	-2.	-2.	-2.	-182.683,-177.684,-167.692,-162.701,-183.146,-178.154,-173.159,-168.162,-163.163,	
28.2935	0.	60.4129	1425	0	(0)364	(0)376	(0)376	(0)364	(0)370	-2.34353	-2.34353	4.58814	0.	0.	-6.43739	183.817	0.	0.132412	0.991195	0.	0.132412	0.991195	0.	-0.	0.	-7.60899	30.	29.8249	156.396	153.911	158.947	1	-1	0.	1	-2.	-2.	-2.	-2.	-182.819,-177.82,-167.827,-162.837,-183.28,-178.289,-173.294,-168.296,-163.297,	
