Time	ExpDuration	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	STEERING	TurningRadius	TX	TY	TZ	toOBS	
1.17416	0.	58.5975	45	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.19113	0.	58.9258	46	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.20725	0.	62.0236	47	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.22324	0.	62.5506	48	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.2401	0.	59.3151	49	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.29755	0.	17.4067	50	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.31421	0.	60.0321	51	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.33147	0.	57.9153	52	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.34815	0.	59.9712	53	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
1.36414	0.	62.5435	54	0	(0)1	(0)1	(0)1	(0)1	(0)1	-1.875	-1.875	0.	0.	0.	-1.875	-4.44089e-016	0.	0.	1.	0.	0.	1.	0.	-0.	0.	0.	0.	0.	-1.	-1.	-1.	1	-1	0.	1	-2.	-2.	-2.	-2.		
