Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	CustomDither	DAngle	swAngle	swNoDead	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	radius	radiusR	radiusL	Dynamic	USRHIT	SCORE	
12.981	60.6282	728	0	(0)49	(0)51	(0)52	(0)49	(0)50	16.4342	953.934	-10.1569	0.	0.	16.4342	111.161	0.	0.176345	0.984328	0.	0.176345	0.984328	0.	42.5	43.8457	-10.1569	50.	49.7077	-1.	-1.	-1.	1	-1	0.	
12.9981	58.2977	729	0	(0)49	(0)52	(0)52	(0)49	(0)50	16.4417	953.942	-9.45595	0.	0.	16.4417	111.382	0.	0.164289	0.986412	0.	0.164289	0.986412	0.	42.5	40.8663	-9.45595	50.	46.3288	-1.	-1.	-1.	1	-1	0.	
13.0142	62.4765	730	0	(0)49	(0)52	(0)52	(0)49	(0)50	16.4466	953.947	-8.72693	0.	0.	16.4466	111.611	0.	0.151725	0.988423	0.	0.151725	0.988423	0.	42.5	45.5464	-8.72693	50.	51.6362	-1.	-1.	-1.	1	-1	0.	
13.0312	58.7921	731	0	(0)49	(0)52	(0)52	(0)49	(0)51	16.4487	953.949	-8.04668	0.	0.	16.4487	111.825	0.	0.13998	0.990154	0.	0.13998	0.990154	0.	42.5	39.9937	-8.04668	50.	45.3384	-1.	-1.	-1.	1	-1	0.	
13.0472	62.2463	732	0	(0)49	(0)52	(0)52	(0)50	(0)51	16.448	953.948	-7.32379	0.	0.	16.448	112.053	0.	0.127476	0.991842	0.	0.127476	0.991842	0.	42.5	44.997	-7.32379	50.	51.0129	-1.	-1.	-1.	1	-1	0.	
13.0643	58.6739	733	0	(0)50	(0)52	(0)52	(0)50	(0)51	16.4448	953.945	-6.64102	0.	0.	16.4448	112.268	0.	0.115648	0.99329	0.	0.115648	0.99329	0.	42.5	40.0609	-6.64102	50.	45.4147	-1.	-1.	-1.	1	-1	0.	
13.0808	60.3562	734	0	(0)50	(0)52	(0)52	(0)50	(0)51	16.4385	953.938	-5.91668	0.	0.	16.4385	112.496	0.	0.103082	0.994673	0.	0.103082	0.994673	0.	42.5	43.7186	-5.91668	50.	49.5637	-1.	-1.	-1.	1	-1	0.	
13.0971	61.419	735	0	(0)50	(0)52	(0)52	(0)50	(0)51	16.4296	953.93	-5.21252	0.	0.	16.4296	112.717	0.	9.08502e-002	0.995865	0.	9.08502e-002	0.995865	0.	42.5	43.2484	-5.21252	50.	49.0295	-1.	-1.	-1.	1	-1	0.	
13.1138	59.9054	736	0	(0)50	(0)52	(0)52	(0)50	(0)51	16.4183	953.918	-4.52055	0.	0.	16.4183	112.935	0.	7.88167e-002	0.996889	0.	7.88167e-002	0.996889	0.	42.5	41.4526	-4.52055	50.	46.993	-1.	-1.	-1.	1	-1	0.	
13.1308	58.9805	737	0	(0)50	(0)53	(0)53	(0)50	(0)51	16.4039	953.904	-3.8111	0.	0.	16.4039	113.158	0.	6.64673e-002	0.997789	0.	6.64673e-002	0.997789	0.	42.5	41.8438	-3.8111	50.	47.4374	-1.	-1.	-1.	1	-1	0.	
13.1479	58.5103	738	0	(0)50	(0)53	(0)53	(0)50	(0)51	16.3865	953.886	-3.09053	0.	0.	16.3865	113.384	0.	5.39137e-002	0.998546	0.	5.39137e-002	0.998546	0.	42.5	42.1612	-3.09053	50.	47.7979	-1.	-1.	-1.	1	-1	0.	
13.1651	58.0506	739	0	(0)50	(0)53	(0)53	(0)50	(0)52	16.366	953.866	-2.36416	0.	0.	16.366	113.612	0.	4.12506e-002	0.999149	0.	4.12506e-002	0.999149	0.	42.5	42.1661	-2.36416	50.	47.8037	-1.	-1.	-1.	1	-1	0.	
13.1826	57.1133	740	0	(0)50	(0)53	(0)53	(0)50	(0)52	16.3424	953.842	-1.63204	0.	0.	16.3424	113.841	0.	2.84806e-002	0.999594	0.	2.84806e-002	0.999594	0.	42.5	41.8138	-1.63204	50.	47.4046	-1.	-1.	-1.	1	-1	0.	
13.1997	58.457	741	0	(0)51	(0)53	(0)53	(0)51	(0)52	16.3154	953.815	-0.887903	0.	0.	16.3154	114.074	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	42.5	43.4999	-0.887903	50.	49.317	-1.	-1.	-1.	1	-1	0.	
13.2164	59.7064	742	0	(0)51	(0)53	(0)53	(0)51	(0)52	16.3191	953.819	-0.887903	0.	0.	16.3191	114.312	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.0686	-1.	-1.	-1.	1	-1	0.	
13.2338	57.7655	743	0	(0)51	(0)53	(0)53	(0)51	(0)52	16.3227	953.823	-0.887903	0.	0.	16.3227	114.544	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.3746	-1.	-1.	-1.	1	-1	0.	
13.2507	59.1326	744	0	(0)51	(0)53	(0)53	(0)51	(0)52	16.3264	953.826	-0.887903	0.	0.	16.3264	114.785	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.1834	-1.	-1.	-1.	1	-1	0.	
13.2666	62.7646	745	0	(0)51	(0)54	(0)54	(0)51	(0)52	16.3301	953.83	-0.887903	0.	0.	16.3301	115.02	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	53.071	-1.	-1.	-1.	1	-1	0.	
13.2839	57.7773	746	0	(0)51	(0)54	(0)54	(0)51	(0)52	16.3335	953.833	-0.887903	0.	0.	16.3335	115.241	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.027	-1.	-1.	-1.	1	-1	0.	
13.3009	58.7583	747	0	(0)51	(0)54	(0)54	(0)51	(0)53	16.3372	953.837	-0.887903	0.	0.	16.3372	115.481	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.8489	-1.	-1.	-1.	1	-1	0.	
13.318	58.6417	748	0	(0)51	(0)54	(0)54	(0)51	(0)53	16.3409	953.841	-0.887903	0.	0.	16.3409	115.718	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.9008	-1.	-1.	-1.	1	-1	0.	
13.3351	58.4905	749	0	(0)52	(0)54	(0)54	(0)52	(0)53	16.3446	953.845	-0.887903	0.	0.	16.3446	115.954	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.8711	-1.	-1.	-1.	1	-1	0.	
13.3517	60.3075	750	0	(0)52	(0)54	(0)54	(0)52	(0)53	16.3482	953.848	-0.887903	0.	0.	16.3482	116.192	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.5533	-1.	-1.	-1.	1	-1	0.	
13.3677	62.5496	751	0	(0)52	(0)54	(0)54	(0)52	(0)53	16.3518	953.852	-0.887903	0.	0.	16.3518	116.422	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.8589	-1.	-1.	-1.	1	-1	0.	
13.3847	58.5118	752	0	(0)52	(0)54	(0)54	(0)52	(0)53	16.3552	953.855	-0.887903	0.	0.	16.3552	116.644	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.7723	-1.	-1.	-1.	1	-1	0.	
13.4017	58.9991	753	0	(0)52	(0)55	(0)55	(0)52	(0)53	16.3589	953.859	-0.887903	0.	0.	16.3589	116.882	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.4163	-1.	-1.	-1.	1	-1	0.	
13.4185	59.3828	754	0	(0)52	(0)55	(0)55	(0)52	(0)53	16.3626	953.863	-0.887903	0.	0.	16.3626	117.117	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.3252	-1.	-1.	-1.	1	-1	0.	
13.4347	61.9834	755	0	(0)52	(0)55	(0)55	(0)52	(0)54	16.3662	953.866	-0.887903	0.	0.	16.3662	117.351	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.1898	-1.	-1.	-1.	1	-1	0.	
13.4516	58.9696	756	0	(0)52	(0)55	(0)55	(0)52	(0)54	16.3697	953.87	-0.887903	0.	0.	16.3697	117.575	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.5689	-1.	-1.	-1.	1	-1	0.	
13.4676	62.414	757	0	(0)53	(0)55	(0)55	(0)53	(0)54	16.3733	953.873	-0.887903	0.	0.	16.3733	117.81	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.9205	-1.	-1.	-1.	1	-1	0.	
13.4849	58.0626	758	0	(0)53	(0)55	(0)55	(0)53	(0)54	16.3768	953.877	-0.887903	0.	0.	16.3768	118.033	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.5141	-1.	-1.	-1.	1	-1	0.	
13.5009	62.1894	759	0	(0)53	(0)55	(0)55	(0)53	(0)54	16.3805	953.88	-0.887903	0.	0.	16.3805	118.272	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	53.5537	-1.	-1.	-1.	1	-1	0.	
13.5169	62.7471	760	0	(0)53	(0)55	(0)55	(0)53	(0)54	16.3839	953.884	-0.887903	0.	0.	16.3839	118.495	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.4484	-1.	-1.	-1.	1	-1	0.	
13.534	58.4053	761	0	(0)53	(0)56	(0)56	(0)53	(0)54	16.3874	953.887	-0.887903	0.	0.	16.3874	118.717	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.5403	-1.	-1.	-1.	1	-1	0.	
13.5508	59.5086	762	0	(0)53	(0)56	(0)56	(0)53	(0)54	16.3911	953.891	-0.887903	0.	0.	16.3911	118.954	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.9445	-1.	-1.	-1.	1	-1	0.	
13.5669	62.2791	763	0	(0)53	(0)56	(0)56	(0)53	(0)55	16.3947	953.895	-0.887903	0.	0.	16.3947	119.188	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.3277	-1.	-1.	-1.	1	-1	0.	
13.5836	59.7986	764	0	(0)53	(0)56	(0)56	(0)53	(0)55	16.3981	953.898	-0.887903	0.	0.	16.3981	119.411	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.0086	-1.	-1.	-1.	1	-1	0.	
13.6012	56.8689	765	0	(0)54	(0)56	(0)56	(0)54	(0)55	16.4017	953.902	-0.887903	0.	0.	16.4017	119.643	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.5504	-1.	-1.	-1.	1	-1	0.	
13.6173	61.9373	766	0	(0)54	(0)56	(0)56	(0)54	(0)55	16.4055	953.906	-0.887903	0.	0.	16.4055	119.887	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	54.4562	-1.	-1.	-1.	1	-1	0.	
13.6346	57.7179	767	0	(0)54	(0)56	(0)56	(0)54	(0)55	16.409	953.909	-0.887903	0.	0.	16.409	120.111	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.5939	-1.	-1.	-1.	1	-1	0.	
13.6513	59.9006	768	0	(0)54	(0)57	(0)57	(0)54	(0)55	16.4127	953.913	-0.887903	0.	0.	16.4127	120.352	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.8908	-1.	-1.	-1.	1	-1	0.	
13.6684	58.521	769	0	(0)54	(0)57	(0)57	(0)54	(0)55	16.4163	953.916	-0.887903	0.	0.	16.4163	120.584	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.8484	-1.	-1.	-1.	1	-1	0.	
13.6854	58.9371	770	0	(0)54	(0)57	(0)57	(0)54	(0)55	16.42	953.92	-0.887903	0.	0.	16.42	120.821	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.3555	-1.	-1.	-1.	1	-1	0.	
13.7025	58.579	771	0	(0)54	(0)57	(0)57	(0)54	(0)56	16.4236	953.924	-0.887903	0.	0.	16.4236	121.057	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.6962	-1.	-1.	-1.	1	-1	0.	
13.7189	60.8055	772	0	(0)54	(0)57	(0)57	(0)54	(0)56	16.4273	953.927	-0.887903	0.	0.	16.4273	121.294	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.9004	-1.	-1.	-1.	1	-1	0.	
13.7358	59.0565	773	0	(0)55	(0)57	(0)57	(0)55	(0)56	16.4308	953.931	-0.887903	0.	0.	16.4308	121.522	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.5618	-1.	-1.	-1.	1	-1	0.	
13.7521	61.672	774	0	(0)55	(0)57	(0)57	(0)55	(0)56	16.4345	953.934	-0.887903	0.	0.	16.4345	121.757	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.2144	-1.	-1.	-1.	1	-1	0.	
13.7688	59.8751	775	0	(0)55	(0)57	(0)57	(0)55	(0)56	16.438	953.938	-0.887903	0.	0.	16.438	121.983	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.5432	-1.	-1.	-1.	1	-1	0.	
13.7861	57.7729	776	0	(0)55	(0)58	(0)58	(0)55	(0)56	16.4416	953.942	-0.887903	0.	0.	16.4416	122.214	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.2445	-1.	-1.	-1.	1	-1	0.	
13.8019	63.1298	777	0	(0)55	(0)58	(0)58	(0)55	(0)56	16.4453	953.945	-0.887903	0.	0.	16.4453	122.455	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	54.6362	-1.	-1.	-1.	1	-1	0.	
13.8184	60.5694	778	0	(0)55	(0)58	(0)58	(0)55	(0)56	16.4487	953.949	-0.887903	0.	0.	16.4487	122.675	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.9721	-1.	-1.	-1.	1	-1	0.	
13.836	56.774	779	0	(0)55	(0)58	(0)58	(0)55	(0)57	16.4523	953.952	-0.887903	0.	0.	16.4523	122.904	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.8669	-1.	-1.	-1.	1	-1	0.	
13.8521	62.1894	780	0	(0)55	(0)58	(0)58	(0)55	(0)57	16.4561	953.956	-0.887903	0.	0.	16.4561	123.149	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	54.7692	-1.	-1.	-1.	1	-1	0.	
13.8688	59.8272	781	0	(0)56	(0)58	(0)58	(0)56	(0)57	16.4595	953.96	-0.887903	0.	0.	16.4595	123.372	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.1008	-1.	-1.	-1.	1	-1	0.	
13.8848	62.6089	782	0	(0)56	(0)58	(0)58	(0)56	(0)57	16.4631	953.963	-0.887903	0.	0.	16.4631	123.604	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.3247	-1.	-1.	-1.	1	-1	0.	
13.9018	58.8954	783	0	(0)56	(0)58	(0)58	(0)56	(0)57	16.4666	953.967	-0.887903	0.	0.	16.4666	123.826	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.0344	-1.	-1.	-1.	1	-1	0.	
13.9186	59.4032	784	0	(0)56	(0)59	(0)59	(0)56	(0)57	16.4702	953.97	-0.887903	0.	0.	16.4702	124.062	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.4311	-1.	-1.	-1.	1	-1	0.	
13.9358	58.2917	785	0	(0)56	(0)59	(0)59	(0)56	(0)57	16.4738	953.974	-0.887903	0.	0.	16.4738	124.296	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.0644	-1.	-1.	-1.	1	-1	0.	
13.9523	60.3854	786	0	(0)56	(0)59	(0)59	(0)56	(0)58	16.4775	953.978	-0.887903	0.	0.	16.4775	124.534	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.7959	-1.	-1.	-1.	1	-1	0.	
13.9694	58.5882	787	0	(0)56	(0)59	(0)59	(0)56	(0)58	16.4811	953.981	-0.887903	0.	0.	16.4811	124.764	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.5119	-1.	-1.	-1.	1	-1	0.	
13.9865	58.6126	788	0	(0)56	(0)59	(0)59	(0)56	(0)58	16.4848	953.985	-0.887903	0.	0.	16.4848	125.001	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.0209	-1.	-1.	-1.	1	-1	0.	
14.0026	61.8044	789	0	(0)57	(0)59	(0)59	(0)57	(0)58	16.4884	953.988	-0.887903	0.	0.	16.4884	125.238	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.7227	-1.	-1.	-1.	1	-1	0.	
14.0191	60.5922	790	0	(0)57	(0)59	(0)59	(0)57	(0)58	16.4919	953.992	-0.887903	0.	0.	16.4919	125.462	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.0194	-1.	-1.	-1.	1	-1	0.	
14.0361	58.9634	791	0	(0)57	(0)60	(0)60	(0)57	(0)58	16.4955	953.995	-0.887903	0.	0.	16.4955	125.692	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.6559	-1.	-1.	-1.	1	-1	0.	
14.053	59.1638	792	0	(0)57	(0)60	(0)60	(0)57	(0)58	16.4991	953.999	-0.887903	0.	0.	16.4991	125.927	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.1699	-1.	-1.	-1.	1	-1	0.	
14.0691	61.9971	793	0	(0)57	(0)60	(0)60	(0)57	(0)58	16.5028	954.003	-0.887903	0.	0.	16.5028	126.162	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.3945	-1.	-1.	-1.	1	-1	0.	
14.0862	58.746	794	0	(0)57	(0)60	(0)60	(0)57	(0)59	16.5062	954.006	-0.887903	0.	0.	16.5062	126.386	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.378	-1.	-1.	-1.	1	-1	0.	
14.1031	58.8784	795	0	(0)57	(0)60	(0)60	(0)57	(0)59	16.5099	954.01	-0.887903	0.	0.	16.5099	126.622	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.1127	-1.	-1.	-1.	1	-1	0.	
14.1202	58.7368	796	0	(0)58	(0)60	(0)60	(0)58	(0)59	16.5135	954.014	-0.887903	0.	0.	16.5135	126.858	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.8797	-1.	-1.	-1.	1	-1	0.	
14.1368	60.0046	797	0	(0)58	(0)60	(0)60	(0)58	(0)59	16.5172	954.017	-0.887903	0.	0.	16.5172	127.095	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.0793	-1.	-1.	-1.	1	-1	0.	
14.1543	57.1933	798	0	(0)58	(0)60	(0)60	(0)58	(0)59	16.5208	954.021	-0.887903	0.	0.	16.5208	127.326	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.6574	-1.	-1.	-1.	1	-1	0.	
14.1715	58.2493	799	0	(0)58	(0)61	(0)61	(0)58	(0)59	16.5246	954.025	-0.887903	0.	0.	16.5246	127.569	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.9232	-1.	-1.	-1.	1	-1	0.	
14.1885	58.7675	800	0	(0)58	(0)61	(0)61	(0)58	(0)59	16.5283	954.028	-0.887903	0.	0.	16.5283	127.807	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.4448	-1.	-1.	-1.	1	-1	0.	
14.2056	58.6157	801	0	(0)58	(0)61	(0)61	(0)58	(0)60	16.5319	954.032	-0.887903	0.	0.	16.5319	128.043	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.8708	-1.	-1.	-1.	1	-1	0.	
14.2227	58.4585	802	0	(0)58	(0)61	(0)61	(0)58	(0)60	16.5356	954.036	-0.887903	0.	0.	16.5356	128.28	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.866	-1.	-1.	-1.	1	-1	0.	
14.2394	59.7445	803	0	(0)58	(0)61	(0)61	(0)58	(0)60	16.5393	954.039	-0.887903	0.	0.	16.5393	128.518	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.0999	-1.	-1.	-1.	1	-1	0.	
14.2565	58.6386	804	0	(0)59	(0)61	(0)61	(0)59	(0)60	16.5429	954.043	-0.887903	0.	0.	16.5429	128.75	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.0745	-1.	-1.	-1.	1	-1	0.	
14.2738	57.6054	805	0	(0)59	(0)61	(0)61	(0)59	(0)60	16.5465	954.047	-0.887903	0.	0.	16.5465	128.987	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.119	-1.	-1.	-1.	1	-1	0.	
14.2909	58.6984	806	0	(0)59	(0)62	(0)62	(0)59	(0)60	16.5503	954.05	-0.887903	0.	0.	16.5503	129.228	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.9486	-1.	-1.	-1.	1	-1	0.	
14.3079	58.5713	807	0	(0)59	(0)62	(0)62	(0)59	(0)60	16.5539	954.054	-0.887903	0.	0.	16.5539	129.465	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.8918	-1.	-1.	-1.	1	-1	0.	
14.3251	58.2116	808	0	(0)59	(0)62	(0)62	(0)59	(0)60	16.5576	954.058	-0.887903	0.	0.	16.5576	129.702	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.6929	-1.	-1.	-1.	1	-1	0.	
14.3418	59.7207	809	0	(0)59	(0)62	(0)62	(0)59	(0)61	16.5613	954.061	-0.887903	0.	0.	16.5613	129.941	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.2962	-1.	-1.	-1.	1	-1	0.	
14.358	61.8418	810	0	(0)59	(0)62	(0)62	(0)59	(0)61	16.5649	954.065	-0.887903	0.	0.	16.5649	130.173	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.7759	-1.	-1.	-1.	1	-1	0.	
14.375	58.8507	811	0	(0)60	(0)62	(0)62	(0)60	(0)61	16.5684	954.068	-0.887903	0.	0.	16.5684	130.398	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.5816	-1.	-1.	-1.	1	-1	0.	
14.3921	58.5622	812	0	(0)60	(0)62	(0)62	(0)60	(0)61	16.5721	954.072	-0.887903	0.	0.	16.5721	130.634	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.7549	-1.	-1.	-1.	1	-1	0.	
14.4081	62.4748	813	0	(0)60	(0)63	(0)63	(0)60	(0)61	16.5757	954.076	-0.887903	0.	0.	16.5757	130.871	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	53.3406	-1.	-1.	-1.	1	-1	0.	
14.4253	58.2614	814	0	(0)60	(0)63	(0)63	(0)60	(0)61	16.5792	954.079	-0.887903	0.	0.	16.5792	131.093	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	46.6279	-1.	-1.	-1.	1	-1	0.	
14.4419	60.056	815	0	(0)60	(0)63	(0)63	(0)60	(0)61	16.5829	954.083	-0.887903	0.	0.	16.5829	131.331	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.5401	-1.	-1.	-1.	1	-1	0.	
14.459	58.4844	816	0	(0)60	(0)63	(0)63	(0)60	(0)62	16.5865	954.086	-0.887903	0.	0.	16.5865	131.563	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	48.6916	-1.	-1.	-1.	1	-1	0.	
14.4761	58.6616	817	0	(0)60	(0)63	(0)63	(0)60	(0)62	16.5901	954.09	-0.887903	0.	0.	16.5901	131.8	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	50.1515	-1.	-1.	-1.	1	-1	0.	
14.4922	61.8418	818	0	(0)60	(0)63	(0)63	(0)60	(0)62	16.5938	954.094	-0.887903	0.	0.	16.5938	132.037	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	52.7106	-1.	-1.	-1.	1	-1	0.	
14.508	63.5369	819	0	(0)61	(0)63	(0)63	(0)61	(0)62	16.5973	954.097	-0.887903	0.	0.	16.5973	132.261	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	51.3705	-1.	-1.	-1.	1	-1	0.	
14.524	62.5078	820	0	(0)61	(0)63	(0)63	(0)61	(0)62	16.6007	954.101	-0.887903	0.	0.	16.6007	132.48	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.1902	-1.	-1.	-1.	1	-1	0.	
14.54	62.2307	821	0	(0)61	(0)64	(0)64	(0)61	(0)62	16.6041	954.104	-0.887903	0.	0.	16.6041	132.702	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	49.7784	-1.	-1.	-1.	1	-1	0.	
14.5568	59.526	822	0	(0)61	(0)64	(0)64	(0)61	(0)62	16.6076	954.108	-0.887903	0.	0.	16.6076	132.925	0.	1.54962e-002	0.99988	0.	1.54962e-002	0.99988	0.	0.	0.	-0.887903	50.	47.8268	-1.	-1.	-1.	1	-1	0.	
