Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed
4.6147	58.8629	192	0	16	18	18	16	17	5.84761e-003	3.04253e-002	0.	0.	31.7778	0.	0.	1.	0.	0.	0.	60.	
4.63071	62.4646	193	0	16	19	19	16	17	5.99512e-003	3.04253e-002	0.	0.	32.0556	0.	0.	1.	0.	0.	0.	60.	
4.64754	59.4236	194	0	16	19	19	16	17	6.14262e-003	3.04253e-002	0.	0.	32.3333	0.	0.	1.	0.	0.	0.	60.	
4.66463	58.528	195	0	16	19	19	16	18	6.29013e-003	3.44804e-002	0.	0.	32.6111	0.	0.	1.	0.	0.	0.	60.	
4.68157	59.0223	196	0	17	19	19	17	18	6.47609e-003	3.44804e-002	0.	0.	32.8889	0.	0.	1.	0.	0.	0.	60.	
4.69849	59.0844	197	0	17	19	19	17	18	6.64326e-003	3.44804e-002	0.	0.	33.1667	0.	0.	1.	0.	0.	0.	60.	
4.71562	58.3939	198	0	17	19	19	17	18	6.81043e-003	3.44804e-002	0.	0.	33.4444	0.	0.	1.	0.	0.	0.	60.	
4.73271	58.5197	199	0	17	19	19	17	18	6.97759e-003	3.44804e-002	0.	0.	33.7222	0.	0.	1.	0.	0.	0.	60.	
4.74977	58.5953	200	0	17	20	20	17	18	7.14476e-003	3.44804e-002	0.	0.	34.	0.	0.	1.	0.	0.	0.	60.	
4.76671	59.0402	201	0	17	20	20	17	19	7.31192e-003	3.88247e-002	0.	0.	34.2778	0.	0.	1.	0.	0.	0.	60.	
4.78348	59.6386	202	0	17	20	20	17	19	7.50175e-003	3.88247e-002	0.	0.	34.5556	0.	0.	1.	0.	0.	0.	60.	
4.80022	59.7268	203	0	18	20	20	18	19	7.68998e-003	3.88247e-002	0.	0.	34.8333	0.	0.	1.	0.	0.	0.	60.	
4.81748	57.9516	204	0	18	20	20	18	19	7.87821e-003	3.88247e-002	0.	0.	35.1111	0.	0.	1.	0.	0.	0.	60.	
4.83437	59.2132	205	0	18	20	20	18	19	8.06644e-003	3.88247e-002	0.	0.	35.3889	0.	0.	1.	0.	0.	0.	60.	
4.85171	57.643	206	0	18	20	20	18	19	8.25466e-003	3.88247e-002	0.	0.	35.6667	0.	0.	1.	0.	0.	0.	60.	
4.86872	58.8044	207	0	18	21	21	18	19	8.44289e-003	3.88247e-002	0.	0.	35.9444	0.	0.	1.	0.	0.	0.	60.	
4.88587	58.3137	208	0	18	21	21	18	20	8.63112e-003	4.34495e-002	0.	0.	36.2222	0.	0.	1.	0.	0.	0.	60.	
4.90272	59.3469	209	0	18	21	21	18	20	8.84729e-003	4.34495e-002	0.	0.	36.5	0.	0.	1.	0.	0.	0.	60.	
4.91972	58.8284	210	0	19	21	21	19	20	9.05794e-003	4.34495e-002	0.	0.	36.7778	0.	0.	1.	0.	0.	0.	60.	
4.93672	58.8085	211	0	19	21	21	19	20	9.26859e-003	4.34495e-002	0.	0.	37.0556	0.	0.	1.	0.	0.	0.	60.	
4.95375	58.7397	212	0	19	21	21	19	20	9.47924e-003	4.34495e-002	0.	0.	37.3333	0.	0.	1.	0.	0.	0.	60.	
4.96972	62.6003	213	0	19	22	22	19	20	9.68989e-003	4.34495e-002	0.	0.	37.6111	0.	0.	1.	0.	0.	0.	60.	
4.98674	58.7553	214	0	19	22	22	19	20	9.90054e-003	4.34495e-002	0.	0.	37.8889	0.	0.	1.	0.	0.	0.	60.	
5.00348	59.7192	215	0	19	22	22	19	21	1.01112e-002	4.83685e-002	0.	0.	38.1667	0.	0.	1.	0.	0.	0.	60.	
5.02044	58.9876	216	0	19	22	22	19	21	1.03568e-002	4.83685e-002	0.	0.	38.4444	0.	0.	1.	0.	0.	0.	60.	
5.03748	58.6825	217	0	20	22	22	20	21	1.05913e-002	4.83685e-002	0.	0.	38.7222	0.	0.	1.	0.	0.	0.	60.	
5.05434	59.3193	218	0	20	22	22	20	21	1.08258e-002	4.83685e-002	0.	0.	39.	0.	0.	1.	0.	0.	0.	60.	
5.07134	58.7971	219	0	20	22	22	20	21	1.10603e-002	4.83685e-002	0.	0.	39.2778	0.	0.	1.	0.	0.	0.	60.	
5.08826	59.1203	220	0	20	23	23	20	21	1.12948e-002	4.83685e-002	0.	0.	39.5556	0.	0.	1.	0.	0.	0.	60.	
5.1053	58.6711	221	0	20	23	23	20	21	1.15293e-002	4.83685e-002	0.	0.	39.8333	0.	0.	1.	0.	0.	0.	60.	
5.12214	59.3863	222	0	20	23	23	20	22	1.17638e-002	5.36018e-002	0.	0.	40.1111	0.	0.	1.	0.	0.	0.	60.	
5.13965	57.1133	223	0	21	23	23	20	22	1.20424e-002	5.36018e-002	0.	0.	40.3889	0.	0.	1.	0.	0.	0.	60.	
5.15673	58.5456	224	0	21	23	23	21	22	1.23022e-002	5.36018e-002	0.	0.	40.6667	0.	0.	1.	0.	0.	0.	60.	
5.17373	58.8232	225	0	21	23	23	21	22	1.25621e-002	5.36018e-002	0.	0.	40.9444	0.	0.	1.	0.	0.	0.	60.	
5.19071	58.9016	226	0	21	23	23	21	22	1.2822e-002	5.36018e-002	0.	0.	41.2222	0.	0.	1.	0.	0.	0.	60.	
5.20772	58.771	227	0	21	24	24	21	22	1.30818e-002	5.36018e-002	0.	0.	41.5	0.	0.	1.	0.	0.	0.	60.	
5.22448	59.6794	228	0	21	24	24	21	23	1.33417e-002	5.91489e-002	0.	0.	41.7778	0.	0.	1.	0.	0.	0.	60.	
5.24174	57.9394	229	0	21	24	24	21	23	1.363e-002	5.91489e-002	0.	0.	42.0556	0.	0.	1.	0.	0.	0.	60.	
5.25914	57.466	230	0	22	24	24	22	23	1.39168e-002	5.91489e-002	0.	0.	42.3333	0.	0.	1.	0.	0.	0.	60.	
5.27573	60.2701	231	0	22	24	24	22	23	1.42035e-002	5.91489e-002	0.	0.	42.6111	0.	0.	1.	0.	0.	0.	60.	
5.29274	58.8096	232	0	22	24	24	22	23	1.44903e-002	5.91489e-002	0.	0.	42.8889	0.	0.	1.	0.	0.	0.	60.	
5.30973	58.8336	233	0	22	25	25	22	23	1.47771e-002	5.91489e-002	0.	0.	43.1667	0.	0.	1.	0.	0.	0.	60.	
5.32674	58.8065	234	0	22	25	25	22	23	1.50638e-002	5.91489e-002	0.	0.	43.4444	0.	0.	1.	0.	0.	0.	60.	
5.34364	59.1509	235	0	22	25	25	22	24	1.53506e-002	6.49935e-002	0.	0.	43.7222	0.	0.	1.	0.	0.	0.	60.	
5.36075	58.4506	236	0	22	25	25	22	24	1.56141e-002	6.36064e-002	0.	6.36157e-005	44.	0.	2.4209e-005	1.	0.	8.32245e-002	1.38708e-003	60.	
5.37748	59.786	237	0	23	25	25	23	24	1.58765e-002	6.26046e-002	0.	1.16285e-004	44.2777	0.	4.16933e-005	1.	0.	6.01066e-002	2.38885e-003	60.	
5.39474	57.9505	238	0	23	25	25	23	24	1.61469e-002	6.18811e-002	0.	1.61048e-004	44.5555	0.	5.43209e-005	1.	0.	4.34103e-002	3.11236e-003	60.	
5.41176	58.7335	239	0	23	25	25	23	24	1.64229e-002	6.13586e-002	0.	2.00102e-004	44.8333	0.	6.34408e-005	1.	0.	3.13519e-002	3.63489e-003	60.	
5.42774	62.5885	240	0	23	26	26	23	24	1.67031e-002	6.09812e-002	0.	2.35032e-004	45.1111	0.	7.00274e-005	1.	0.	2.2643e-002	4.01227e-003	60.	
5.44477	58.7231	241	0	23	26	26	23	24	1.69862e-002	6.07086e-002	0.	2.66984e-004	45.3888	0.	7.47843e-005	1.	0.	1.63533e-002	4.28483e-003	60.	
5.46174	58.9205	242	0	23	26	26	23	25	1.72715e-002	6.66982e-002	0.	2.96785e-004	45.6666	0.	7.82199e-005	1.	0.	1.18107e-002	4.48167e-003	60.	
5.47874	58.8242	243	0	23	26	26	23	25	1.75348e-002	6.48376e-002	0.	4.03845e-004	45.9444	0.	1.10694e-004	1.	0.	0.111637	6.34229e-003	60.	
5.49575	58.7887	244	0	24	26	26	24	25	1.77875e-002	6.34938e-002	0.	4.96221e-004	46.2221	0.	1.34147e-004	1.	0.	8.06267e-002	7.68607e-003	60.	
5.51277	58.7647	245	0	24	26	26	24	25	1.80508e-002	6.25233e-002	0.	5.77992e-004	46.4999	0.	1.51086e-004	1.	0.	5.82304e-002	8.65657e-003	60.	
5.52977	58.7991	246	0	24	27	27	24	25	1.83218e-002	6.18224e-002	0.	6.52105e-004	46.7776	0.	1.63319e-004	1.	0.	4.20553e-002	9.35749e-003	60.	
5.54671	59.0602	247	0	24	27	27	24	25	1.85983e-002	6.13162e-002	0.	7.20688e-004	47.0554	0.	1.72154e-004	1.	0.	3.03732e-002	9.86371e-003	60.	
5.56372	58.7918	248	0	24	27	27	24	26	1.88788e-002	6.74473e-002	0.	7.85275e-004	47.3332	0.	1.78535e-004	1.	0.	2.19362e-002	1.02293e-002	60.	
5.57976	62.3107	249	0	24	27	27	24	26	1.91207e-002	6.53786e-002	0.	9.2974e-004	47.6109	0.	2.14641e-004	1.	0.	0.124122	1.2298e-002	60.	
5.59687	58.4536	250	0	25	27	27	25	26	1.93691e-002	6.38846e-002	0.	1.05788e-003	47.8887	0.	2.40717e-004	1.	0.	8.96439e-002	1.37921e-002	60.	
5.61362	59.7042	251	0	25	27	27	25	26	1.96293e-002	6.28055e-002	0.	1.17423e-003	48.1664	0.	2.5955e-004	1.	0.	6.47428e-002	1.48711e-002	60.	
5.63061	58.8775	252	0	25	27	27	25	26	1.98981e-002	6.20262e-002	0.	1.28207e-003	48.4442	0.	2.73152e-004	1.	0.	4.67587e-002	1.56504e-002	60.	
5.64771	58.4536	253	0	25	28	28	25	26	2.01729e-002	6.14634e-002	0.	1.38375e-003	48.722	0.	2.82975e-004	1.	0.	3.37702e-002	1.62133e-002	60.	
5.66512	57.463	254	0	25	28	28	25	26	2.04523e-002	6.10569e-002	0.	1.481e-003	48.9998	0.	2.9007e-004	1.	0.	2.43896e-002	1.66198e-002	60.	
5.68176	60.0908	255	0	25	28	28	25	27	2.07348e-002	6.76225e-002	0.	1.57504e-003	49.2775	0.	2.95194e-004	1.	0.	1.76147e-002	1.69134e-002	60.	
5.69888	58.3856	256	0	25	28	28	25	27	2.09931e-002	6.55052e-002	0.	1.75414e-003	49.5553	0.	3.32149e-004	1.	0.	0.127042	1.90307e-002	60.	
5.71576	59.2715	257	0	26	28	28	26	27	2.12405e-002	6.3976e-002	0.	1.91653e-003	49.833	0.	3.58839e-004	1.	0.	9.17528e-002	2.05599e-002	60.	
5.73273	58.9089	258	0	26	28	28	26	27	2.15e-002	6.28715e-002	0.	2.06685e-003	50.1108	0.	3.78115e-004	1.	0.	6.62659e-002	2.16644e-002	60.	
5.74978	58.6617	259	0	26	29	29	26	27	2.17682e-002	6.20739e-002	0.	2.20846e-003	50.3886	0.	3.92036e-004	1.	0.	4.78587e-002	2.2462e-002	60.	
5.76671	59.0517	260	0	26	29	29	26	27	2.20427e-002	6.14978e-002	0.	2.34378e-003	50.6663	0.	4.02091e-004	1.	0.	3.45646e-002	2.30381e-002	60.	
5.78356	59.3639	261	0	26	29	29	26	28	2.23218e-002	6.82504e-002	0.	2.47455e-003	50.9441	0.	4.09352e-004	1.	0.	2.49633e-002	2.34541e-002	60.	
5.8005	59.0202	262	0	26	29	29	26	28	2.25611e-002	6.59586e-002	0.	2.69335e-003	51.2218	0.	4.49351e-004	1.	0.	0.137507	2.57459e-002	60.	
5.81736	59.3172	263	0	27	29	29	27	28	2.2805e-002	6.43035e-002	0.	2.89407e-003	51.4996	0.	4.7824e-004	1.	0.	9.93109e-002	2.74011e-002	60.	
5.83428	59.1076	264	0	27	29	29	27	28	2.30619e-002	6.31081e-002	0.	3.08173e-003	51.7774	0.	4.99103e-004	1.	0.	7.17245e-002	2.85965e-002	60.	
5.85113	59.3214	265	0	27	30	30	27	28	2.33282e-002	6.22447e-002	0.	3.25996e-003	52.0551	0.	5.14172e-004	1.	0.	5.1801e-002	2.94599e-002	60.	
5.8681	58.9393	266	0	27	30	30	27	28	2.36014e-002	6.16212e-002	0.	3.43138e-003	52.3329	0.	5.25054e-004	1.	0.	3.74119e-002	3.00834e-002	60.	
5.88481	59.8444	267	0	27	30	30	27	29	2.38795e-002	6.87243e-002	0.	3.59788e-003	52.6107	0.	5.32914e-004	1.	0.	2.70197e-002	3.05337e-002	60.	
5.90174	59.0812	268	0	27	30	30	27	29	2.41017e-002	6.63009e-002	0.	3.85704e-003	52.8884	0.	5.75211e-004	1.	0.	0.145406	3.29572e-002	60.	
5.9194	56.6058	269	0	27	30	30	27	29	2.43428e-002	6.45507e-002	0.	4.09708e-003	53.1662	0.	6.05759e-004	1.	0.	0.105015	3.47074e-002	60.	
5.93679	57.5079	270	0	28	30	30	28	29	2.45978e-002	6.32866e-002	0.	4.3233e-003	53.4439	0.	6.27821e-004	1.	0.	7.58443e-002	3.59715e-002	60.	
5.95276	62.624	271	0	28	30	30	28	29	2.48627e-002	6.23736e-002	0.	4.53956e-003	53.7217	0.	6.43755e-004	1.	0.	5.47764e-002	3.68844e-002	60.	
5.96959	59.4108	272	0	28	31	31	28	29	2.51349e-002	6.17143e-002	0.	4.74862e-003	53.9994	0.	6.55262e-004	1.	0.	3.95607e-002	3.75438e-002	60.	
5.98663	58.7002	273	0	28	31	31	28	29	2.54122e-002	6.12381e-002	0.	4.95247e-003	54.2772	0.	6.63573e-004	1.	0.	2.85717e-002	3.802e-002	60.	
6.00363	58.8148	274	0	28	31	31	28	30	2.56933e-002	6.8785e-002	0.	5.15256e-003	54.555	0.	6.69576e-004	1.	0.	2.06351e-002	3.83639e-002	60.	
6.02077	58.3342	275	0	28	31	31	28	30	2.59403e-002	6.63447e-002	0.	5.45045e-003	54.8327	0.	7.12167e-004	1.	0.	0.146416	4.08042e-002	60.	
6.03815	57.5439	276	0	29	31	31	29	30	2.61811e-002	6.45823e-002	0.	5.72909e-003	55.1105	0.	7.42927e-004	1.	0.	0.105745	4.25666e-002	60.	
6.05477	60.1759	277	0	29	31	31	29	30	2.64358e-002	6.33094e-002	0.	5.99382e-003	55.3882	0.	7.65142e-004	1.	0.	7.63715e-002	4.38394e-002	60.	
6.07177	58.8284	278	0	29	32	32	29	30	2.67006e-002	6.23901e-002	0.	6.24851e-003	55.666	0.	7.81187e-004	1.	0.	5.51572e-002	4.47587e-002	60.	
6.08877	58.8294	279	0	29	32	32	29	30	2.69726e-002	6.17262e-002	0.	6.49595e-003	55.9438	0.	7.92775e-004	1.	0.	3.98358e-002	4.54227e-002	60.	
6.10544	59.9679	280	0	29	32	32	29	31	2.72498e-002	6.94981e-002	0.	6.73815e-003	56.2215	0.	8.01144e-004	1.	0.	2.87703e-002	4.59022e-002	60.	
6.12219	59.7246	281	0	29	32	32	29	31	2.74807e-002	6.68598e-002	0.	7.08166e-003	56.4993	0.	8.47192e-004	1.	0.	0.158302	4.85405e-002	60.	
6.13905	59.3055	282	0	30	32	32	30	31	2.77174e-002	6.49543e-002	0.	7.40436e-003	56.777	0.	8.80449e-004	1.	0.	0.11433	5.0446e-002	60.	
6.15633	57.8463	283	0	30	32	32	30	31	2.79692e-002	6.35781e-002	0.	7.71203e-003	57.0548	0.	9.04468e-004	1.	0.	8.25713e-002	5.18222e-002	60.	
6.17327	59.056	284	0	30	33	33	30	31	2.82318e-002	6.25842e-002	0.	8.00884e-003	57.3325	0.	9.21815e-004	1.	0.	5.96349e-002	5.28161e-002	60.	
6.19016	59.1826	285	0	30	33	33	30	31	2.85023e-002	6.18663e-002	0.	8.29781e-003	57.6103	0.	9.34344e-004	1.	0.	4.30696e-002	5.3534e-002	60.	
6.20699	59.4449	286	0	30	33	33	30	32	2.87785e-002	6.99838e-002	0.	8.58112e-003	57.8881	0.	9.43392e-004	1.	0.	3.11058e-002	5.40524e-002	60.	
6.22406	58.5746	287	0	30	33	33	30	32	2.8996e-002	6.72105e-002	0.	8.97033e-003	58.1658	0.	9.91795e-004	1.	0.	0.166396	5.68257e-002	60.	
6.24075	59.9017	288	0	30	33	33	30	32	2.923e-002	6.52076e-002	0.	9.33766e-003	58.4436	0.	1.02675e-003	0.999999	0.	0.120175	5.88286e-002	60.	
6.25775	58.8232	289	0	31	33	33	31	32	2.94797e-002	6.3761e-002	0.	9.68919e-003	58.7213	0.	1.052e-003	0.999999	0.	8.67931e-002	6.02751e-002	60.	
6.27474	58.8807	290	0	31	34	34	31	32	2.97409e-002	6.27163e-002	0.	1.00293e-002	58.9991	0.	1.07023e-003	0.999999	0.	6.26839e-002	6.13199e-002	60.	
6.29166	59.0981	291	0	31	34	34	31	32	3.00104e-002	6.19618e-002	0.	1.03612e-002	59.2769	0.	1.0834e-003	0.999999	0.	4.52717e-002	6.20744e-002	60.	
6.30981	55.0847	292	0	31	34	34	31	32	3.02858e-002	6.14168e-002	0.	1.06871e-002	59.5546	0.	1.09291e-003	0.999999	0.	3.26962e-002	6.26193e-002	60.	
6.32678	58.9226	293	0	31	34	34	31	33	3.05655e-002	7.00348e-002	0.	1.10087e-002	59.8324	0.	1.09978e-003	0.999999	0.	2.3614e-002	6.30129e-002	60.	
6.3436	59.4705	294	0	31	34	34	31	33	3.08179e-002	6.72474e-002	0.	1.1442e-002	60.1101	0.	1.14843e-003	0.999999	0.	0.167247	6.58003e-002	60.	
6.35978	61.7796	295	0	32	34	34	32	33	3.10516e-002	6.52342e-002	0.	1.18533e-002	60.3879	0.	1.18357e-003	0.999999	0.	0.12079	6.78135e-002	60.	
6.37727	57.1823	296	0	32	35	35	32	33	3.13011e-002	6.37803e-002	0.	1.22488e-002	60.6656	0.	1.20894e-003	0.999999	0.	8.72369e-002	6.92675e-002	60.	
6.39435	58.5477	297	0	32	35	35	32	33	3.15622e-002	6.27302e-002	0.	1.26327e-002	60.9434	0.	1.22727e-003	0.999999	0.	6.30044e-002	7.03175e-002	60.	
6.41109	59.7332	298	0	32	35	35	32	33	3.18315e-002	6.19718e-002	0.	1.30084e-002	61.2212	0.	1.24051e-003	0.999999	0.	4.55032e-002	7.10759e-002	60.	
6.42854	57.3129	299	0	32	35	35	32	34	3.21068e-002	7.08269e-002	0.	1.33781e-002	61.4989	0.	1.25007e-003	0.999999	0.	3.28634e-002	7.16236e-002	60.	
6.44579	57.981	300	0	32	35	35	32	34	3.2348e-002	6.78194e-002	0.	1.38632e-002	61.7767	0.	1.30256e-003	0.999999	0.	0.180448	7.46311e-002	60.	
6.46179	62.4952	301	0	33	35	35	33	34	3.25771e-002	6.56473e-002	0.	1.43246e-002	62.0544	0.	1.34047e-003	0.999999	0.	0.130323	7.68032e-002	60.	
6.47879	58.8242	302	0	33	36	36	33	34	3.28234e-002	6.40786e-002	0.	1.47689e-002	62.3322	0.	1.36785e-003	0.999999	0.	9.41225e-002	7.83719e-002	60.	
6.4956	59.4844	303	0	33	36	36	33	34	3.30821e-002	6.29457e-002	0.	1.52008e-002	62.6099	0.	1.38762e-003	0.999999	0.	6.79773e-002	7.95048e-002	60.	
6.51245	59.3522	304	0	33	36	36	33	34	3.33497e-002	6.21274e-002	0.	1.56237e-002	62.8877	0.	1.4019e-003	0.999999	0.	4.90947e-002	8.03231e-002	60.	
6.52979	57.6751	305	0	33	36	36	33	35	3.36238e-002	7.1322e-002	0.	1.60402e-002	63.1655	0.	1.41222e-003	0.999999	0.	3.54573e-002	8.0914e-002	60.	
6.54675	58.9498	306	0	33	36	36	33	35	3.38577e-002	6.8177e-002	0.	1.65767e-002	63.4432	0.	1.46711e-003	0.999999	0.	0.1887	8.4059e-002	60.	
6.56379	58.6939	307	0	34	36	36	34	35	3.4084e-002	6.59056e-002	0.	1.70884e-002	63.7209	0.	1.50675e-003	0.999999	0.	0.136283	8.63304e-002	60.	
6.58079	58.8054	308	0	34	37	37	34	35	3.43283e-002	6.42652e-002	0.	1.75821e-002	63.9987	0.	1.53538e-003	0.999999	0.	9.84269e-002	8.79709e-002	60.	
6.59779	58.8378	309	0	34	37	37	34	35	3.45855e-002	6.30804e-002	0.	1.80629e-002	64.2764	0.	1.55606e-003	0.999999	0.	7.10861e-002	8.91556e-002	60.	
6.61379	62.4823	310	0	34	37	37	34	35	3.4852e-002	6.22247e-002	0.	1.85344e-002	64.5542	0.	1.57099e-003	0.999999	0.	5.134e-002	9.00113e-002	60.	
6.63061	59.4748	311	0	34	37	37	34	36	3.51253e-002	7.18009e-002	0.	1.89991e-002	64.832	0.	1.58178e-003	0.999999	0.	3.70789e-002	9.06293e-002	60.	
6.64751	59.1583	312	0	34	37	37	34	36	3.5354e-002	6.85229e-002	0.	1.95887e-002	65.1097	0.	1.63899e-003	0.999999	0.	0.196682	9.39073e-002	60.	
6.66508	56.9268	313	0	35	37	37	35	36	3.55776e-002	6.61554e-002	0.	2.01525e-002	65.3875	0.	1.68031e-003	0.999999	0.	0.142048	9.62748e-002	60.	
6.6818	59.8098	314	0	35	38	38	35	36	3.58199e-002	6.44456e-002	0.	2.06976e-002	65.6652	0.	1.71015e-003	0.999999	0.	0.10259	9.79846e-002	60.	
6.6987	59.1836	315	0	35	38	38	35	36	3.60756e-002	6.32107e-002	0.	2.12293e-002	65.943	0.	1.73171e-003	0.999999	0.	7.40929e-002	9.92195e-002	60.	
6.71545	59.6805	316	0	35	38	38	35	36	3.63412e-002	6.23188e-002	0.	2.17512e-002	66.2207	0.	1.74727e-003	0.999998	0.	5.35115e-002	0.100111	60.	
6.73225	59.5421	317	0	35	38	38	35	37	3.66138e-002	7.22919e-002	0.	2.22661e-002	66.4985	0.	1.75851e-003	0.999998	0.	3.86472e-002	0.100755	60.	
6.7493	58.644	318	0	35	38	38	35	37	3.68393e-002	6.88775e-002	0.	2.29111e-002	66.7762	0.	1.81811e-003	0.999998	0.	0.204866	0.10417	60.	
6.76611	59.4865	319	0	36	38	38	36	37	3.70601e-002	6.64115e-002	0.	2.35291e-002	67.054	0.	1.86115e-003	0.999998	0.	0.147958	0.106636	60.	
6.7837	56.8594	320	0	36	39	39	36	37	3.73003e-002	6.46306e-002	0.	2.41277e-002	67.3317	0.	1.89223e-003	0.999998	0.	0.106859	0.108417	60.	
6.8008	58.4506	321	0	36	39	39	36	37	3.75547e-002	6.33443e-002	0.	2.47123e-002	67.6095	0.	1.91468e-003	0.999998	0.	7.71759e-002	0.109703	60.	
6.81834	57.015	322	0	36	39	39	36	37	3.78191e-002	6.24153e-002	0.	2.52868e-002	67.8872	0.	1.93089e-003	0.999998	0.	5.57381e-002	0.110632	60.	
6.83482	60.6786	323	0	36	39	39	36	38	3.8091e-002	7.27601e-002	0.	2.58539e-002	68.165	0.	1.9426e-003	0.999998	0.	4.02553e-002	0.111303	60.	
6.85216	57.6982	324	0	36	39	39	36	38	3.83159e-002	6.92156e-002	0.	2.65559e-002	68.4427	0.	2.00447e-003	0.999998	0.	0.212669	0.114847	60.	
6.88609	29.4657	325	0	37	39	39	37	38	3.8534e-002	6.66557e-002	0.	2.72301e-002	68.7205	0.	2.04914e-003	0.999998	0.	0.153594	0.117407	60.	
6.9192	30.2018	326	0	37	40	40	37	38	3.87724e-002	6.48069e-002	0.	2.7884e-002	68.9982	0.	2.08141e-003	0.999998	0.	0.110929	0.119256	60.	
6.93687	56.6029	327	0	37	40	40	37	38	3.90253e-002	6.34717e-002	0.	2.85234e-002	69.276	0.	2.10472e-003	0.999998	0.	8.01154e-002	0.120591	60.	
6.97013	30.0694	328	0	37	40	40	37	38	3.92888e-002	6.25073e-002	0.	2.91522e-002	69.5537	0.	2.12155e-003	0.999998	0.	5.78611e-002	0.121556	60.	
6.98803	55.8453	329	0	37	40	40	37	39	3.95599e-002	7.3285e-002	0.	2.97734e-002	69.8315	0.	2.1337e-003	0.999998	0.	4.17886e-002	0.122252	60.	
7.00481	59.6021	330	0	37	40	40	37	39	3.97867e-002	6.95947e-002	0.	3.05353e-002	70.1092	0.	2.19811e-003	0.999998	0.	0.221417	0.125943	60.	
7.02181	58.8315	331	0	38	40	40	38	39	4.00019e-002	6.69295e-002	0.	3.1268e-002	70.387	0.	2.24463e-003	0.999997	0.	0.159912	0.128608	60.	
7.03881	58.8284	332	0	38	41	41	38	39	4.0238e-002	6.50047e-002	0.	3.19797e-002	70.6647	0.	2.27822e-003	0.999997	0.	0.115492	0.130533	60.	
7.05582	58.7825	333	0	38	41	41	38	39	4.04894e-002	6.36145e-002	0.	3.26763e-002	70.9425	0.	2.30249e-003	0.999997	0.	8.34109e-002	0.131923	60.	
7.07281	58.8461	334	0	38	41	41	38	39	4.07517e-002	6.26105e-002	0.	3.33619e-002	71.2202	0.	2.32001e-003	0.999997	0.	6.02412e-002	0.132927	60.	
7.08982	58.8075	335	0	38	41	41	38	40	4.1022e-002	7.37744e-002	0.	3.40396e-002	71.498	0.	2.33266e-003	0.999997	0.	4.35075e-002	0.133652	60.	
7.10685	58.721	336	0	38	41	41	38	40	4.12539e-002	6.99482e-002	0.	3.48629e-002	71.7757	0.	2.39944e-003	0.999997	0.	0.229574	0.137478	60.	
7.12382	58.9173	337	0	39	41	41	39	40	4.14662e-002	6.71848e-002	0.	3.5656e-002	72.0534	0.	2.44767e-003	0.999997	0.	0.165803	0.140242	60.	
7.14082	58.8347	338	0	39	42	42	39	40	4.17003e-002	6.5189e-002	0.	3.64274e-002	72.3312	0.	2.48251e-003	0.999997	0.	0.119747	0.142237	60.	
7.1578	58.8869	339	0	39	42	42	39	40	4.19503e-002	6.37476e-002	0.	3.7183e-002	72.6089	0.	2.50766e-003	0.999997	0.	8.64837e-002	0.143679	60.	
7.17482	58.7595	340	0	39	42	42	39	41	4.22115e-002	7.50319e-002	0.	3.79273e-002	72.8867	0.	2.52583e-003	0.999997	0.	6.24605e-002	0.14472	60.	
7.19182	58.8232	341	0	39	42	42	39	41	4.23859e-002	7.08564e-002	0.	3.88203e-002	73.1644	0.	2.59871e-003	0.999997	0.	0.250532	0.148895	60.	
7.20881	58.8608	342	0	39	42	42	39	41	4.2591e-002	6.78407e-002	0.	3.96803e-002	73.4422	0.	2.65134e-003	0.999996	0.	0.18094	0.151911	60.	
7.22579	58.8723	343	0	40	43	42	40	41	4.282e-002	6.56627e-002	0.	4.05166e-002	73.7199	0.	2.68936e-003	0.999996	0.	0.130679	0.154089	60.	
7.24182	62.3881	344	0	40	43	43	40	41	4.30662e-002	6.40898e-002	0.	4.13357e-002	73.9977	0.	2.71681e-003	0.999996	0.	9.4379e-002	0.155662	60.	
7.25783	62.4787	345	0	40	43	43	40	41	4.33248e-002	6.29537e-002	0.	4.21425e-002	74.2754	0.	2.73664e-003	0.999996	0.	6.81626e-002	0.156798	60.	
7.27543	56.8214	346	0	40	43	43	40	42	4.35923e-002	7.49408e-002	0.	4.29402e-002	74.5532	0.	2.75096e-003	0.999996	0.	4.92286e-002	0.157618	60.	
7.29222	59.5271	347	0	40	43	43	40	42	4.3781e-002	7.07906e-002	0.	4.38946e-002	74.8309	0.	2.82339e-003	0.999996	0.	0.249014	0.161769	60.	
7.30946	58.0297	348	0	40	43	43	40	42	4.39867e-002	6.77932e-002	0.	4.48162e-002	75.1086	0.	2.87571e-003	0.999996	0.	0.179843	0.164766	60.	
7.32682	57.5969	349	0	41	44	44	41	42	4.42161e-002	6.56284e-002	0.	4.57142e-002	75.3864	0.	2.91349e-003	0.999996	0.	0.129887	0.166931	60.	
7.34279	62.598	350	0	41	44	44	41	42	4.44625e-002	6.4065e-002	0.	4.65951e-002	75.6641	0.	2.94078e-003	0.999996	0.	9.38071e-002	0.168494	60.	
7.36027	57.2327	351	0	41	44	44	41	42	4.47213e-002	6.29358e-002	0.	4.74637e-002	75.9419	0.	2.96048e-003	0.999996	0.	6.77496e-002	0.169623	60.	
